nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,elyoyaaaaaaaaaaa,Razørk Activoo,잘가요 굿바이,blaberfish2,I Love Uber Eats,Maxlore,Boukada,bluerzor
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035813520782607,0.0008133918250778,0.0003929757329472,0.0001710152578052,0.0003533924306783,0.0003636260674182,0.0004656669219042,0.0002554100988292,0.000760050215924
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035755285505844,0.0003188304796587,0.0008643992795654,0.0001447476221425,0.0017484808615416,0.0012683541984665,0.0007785868146155,0.0003056452422213,0.0003097149525371
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035755285505844,0.0003187116745427,0.000863223243761,0.0001447630538454,0.0017685860619327,0.001249123000626,0.000769361615564,0.0003057184455775,0.0003096154745713
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035755285505844,0.0003259721908364,0.0007737349797935,0.0001566906213304,0.0013063994956015,0.0008908510932915,0.000658105115685,0.0003252427084547,0.0003123094365968
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035755285505844,0.0003258452242617,0.0007728912742257,0.0001567101974078,0.0013147181069317,0.0008841127210654,0.0006525063587753,0.0003253309209186,0.0003122074382098
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035755285505844,0.0009633383133468,0.000383379180946,0.0001917273194269,0.0003476665684604,0.0003496062927927,0.0004372313430338,0.0002664685349462,0.0008027536430294
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035755285505844,0.0009600739200527,0.0003832764582141,0.0001917631871958,0.0003478218254612,0.0003491953072432,0.0004355780661572,0.0002665170371433,0.0008010253947009
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035755285505844,0.0008153738007469,0.0003930864566222,0.0001709898170995,0.0003532295965396,0.0003640902163839,0.0004676887350649,0.0002553674108565,0.0007615260449469
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035755285505844,0.0008133918250778,0.0003929757329472,0.0001710152578052,0.0003533924306783,0.0003636260674182,0.0004656669219042,0.0002554100988292,0.000760050215924
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035755285505844,0.0003188304796587,0.0008643992795654,0.0001447476221425,0.0017484808615416,0.0012683541984665,0.0007785868146155,0.0003056452422213,0.0003097149525371
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035755285505844,0.0003187116745427,0.000863223243761,0.0001447630538454,0.0017685860619327,0.001249123000626,0.000769361615564,0.0003057184455775,0.0003096154745713
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035755285505844,0.0003259721908364,0.0007737349797935,0.0001566906213304,0.0013063994956015,0.0008908510932915,0.000658105115685,0.0003252427084547,0.0003123094365968
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035755285505844,0.0003258452242617,0.0007728912742257,0.0001567101974078,0.0013147181069317,0.0008841127210654,0.0006525063587753,0.0003253309209186,0.0003122074382098
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035755285505844,0.0009633383133468,0.000383379180946,0.0001917273194269,0.0003476665684604,0.0003496062927927,0.0004372313430338,0.0002664685349462,0.0008027536430294
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035755285505844,0.0009600739200527,0.0003832764582141,0.0001917631871958,0.0003478218254612,0.0003491953072432,0.0004355780661572,0.0002665170371433,0.0008010253947009
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035755285505844,0.0008153738007469,0.0003930864566222,0.0001709898170995,0.0003532295965396,0.0003640902163839,0.0004676887350649,0.0002553674108565,0.0007615260449469
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035755285505844,0.0008133918250778,0.0003929757329472,0.0001710152578052,0.0003533924306783,0.0003636260674182,0.0004656669219042,0.0002554100988292,0.000760050215924
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035755285505844,0.0003188304796587,0.0008643992795654,0.0001447476221425,0.0017484808615416,0.0012683541984665,0.0007785868146155,0.0003056452422213,0.0003097149525371
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035755285505844,0.0003187116745427,0.000863223243761,0.0001447630538454,0.0017685860619327,0.001249123000626,0.000769361615564,0.0003057184455775,0.0003096154745713
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035755285505844,0.0003259721908364,0.0007737349797935,0.0001566906213304,0.0013063994956015,0.0008908510932915,0.000658105115685,0.0003252427084547,0.0003123094365968
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035755285505844,0.0003258452242617,0.0007728912742257,0.0001567101974078,0.0013147181069317,0.0008841127210654,0.0006525063587753,0.0003253309209186,0.0003122074382098
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035755285505844,0.0009633383133468,0.000383379180946,0.0001917273194269,0.0003476665684604,0.0003496062927927,0.0004372313430338,0.0002664685349462,0.0008027536430294
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035755285505844,0.0009600739200527,0.0003832764582141,0.0001917631871958,0.0003478218254612,0.0003491953072432,0.0004355780661572,0.0002665170371433,0.0008010253947009
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035755285505844,0.0008153738007469,0.0003930864566222,0.0001709898170995,0.0003532295965396,0.0003640902163839,0.0004676887350649,0.0002553674108565,0.0007615260449469
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035755285505844,0.0008133918250778,0.0003929757329472,0.0001710152578052,0.0003533924306783,0.0003636260674182,0.0004656669219042,0.0002554100988292,0.000760050215924
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035755285505844,0.0003188304796587,0.0008643992795654,0.0001447476221425,0.0017484808615416,0.0012683541984665,0.0007785868146155,0.0003056452422213,0.0003097149525371
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035755285505844,0.0003187116745427,0.000863223243761,0.0001447630538454,0.0017685860619327,0.001249123000626,0.000769361615564,0.0003057184455775,0.0003096154745713
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035755285505844,0.0003259721908364,0.0007737349797935,0.0001566906213304,0.0013063994956015,0.0008908510932915,0.000658105115685,0.0003252427084547,0.0003123094365968
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035755285505844,0.0003258452242617,0.0007728912742257,0.0001567101974078,0.0013147181069317,0.0008841127210654,0.0006525063587753,0.0003253309209186,0.0003122074382098
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035755285505844,0.0009633383133468,0.000383379180946,0.0001917273194269,0.0003476665684604,0.0003496062927927,0.0004372313430338,0.0002664685349462,0.0008027536430294
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035755285505844,0.0009600739200527,0.0003832764582141,0.0001917631871958,0.0003478218254612,0.0003491953072432,0.0004355780661572,0.0002665170371433,0.0008010253947009
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035755285505844,0.0008153738007469,0.0003930864566222,0.0001709898170995,0.0003532295965396,0.0003640902163839,0.0004676887350649,0.0002553674108565,0.0007615260449469
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035755285505844,0.0008133918250778,0.0003929757329472,0.0001710152578052,0.0003533924306783,0.0003636260674182,0.0004656669219042,0.0002554100988292,0.000760050215924
Bow,LAN,Challenger,858,906,61.5,6.9,5.7,8.8,0.0057189328479473,0.0004270458735494,0.0008139443250181,0.0001469745605104,0.0007901454504044,0.0010275820328949,0.0018037874618336,0.0002974836848442,0.000411969458892
WAP 5,BR,Challenger,1090,268,56.1,7.0,4.7,8.2,0.005700623398171,0.0003491501601605,0.0009319614015449,0.000150123216752,0.0013738979580526,0.0012560926163174,0.0009982610245759,0.0003036955098924,0.0003374415108748
Multirole Talent,EUW,Challenger,1213,131,58.0,7.1,4.3,6.9,0.0056232847237303,0.0003364983505596,0.0009844247286215,0.0001468000839421,0.0014584126257097,0.0011990321033169,0.0008556835978547,0.0003156168274939,0.0003268164062317
EmbraceYourPain,TR,Challenger,851,932,59.6,9.9,4.9,7.4,0.0056151219363586,0.0004833087587589,0.0012152535484853,0.0001480531206844,0.000846801823176,0.0009491310097162,0.0011435340808596,0.0003624348126356,0.0004666047820423
6K OnFleek,EUW,Challenger,1859,1,57.7,6.3,4.7,7.3,0.0056000477782679,0.0003084630755105,0.0007497503606028,0.0001395468491192,0.001613208321653,0.0014397054385294,0.0007524691637508,0.0002971851749548,0.000299719394147
WillNA1,EUW,Challenger,782,1176,51.1,6.6,3.6,7.6,0.0055842664842738,0.00047522885104,0.0007235678960902,0.0001493795347224,0.0006379155944525,0.000807940489066,0.0020389415443204,0.0002942381303528,0.0004570544442293
Sylvie,KR,Challenger,833,1004,55.6,6.3,4.0,7.1,0.005551468996104,0.0005340450814245,0.001483513408527,0.0001495690441981,0.0007546478580541,0.0007846933962489,0.0009074530018317,0.0004195217010539,0.0005180255047654
UDYSOF,OCE,Challenger,845,953,55.5,5.7,4.3,10.1,0.0055204208771529,0.0004336589539402,0.0008005841512798,0.0001473533918548,0.000771647730594,0.0009790175643816,0.0016722954215892,0.0002973730144644,0.0004184906490485
Оutsidеr,RU,Challenger,853,927,56.9,4.2,5.7,10.3,0.0054933286212567,0.0004458455597283,0.0008507223975536,0.0001528289303167,0.0008380007909183,0.0009892749350037,0.0014837035177317,0.0003089440980691,0.000424008391935
Dani Marshall,LAN,Challenger,781,1180,51.7,6.5,5.6,5.7,0.0054416690757855,0.0004680836513795,0.0007111929123409,0.000149169850648,0.000639997414914,0.0008149902472266,0.00191838749257,0.0002908244094241,0.0004490230972821
naiyoubaby,KR,Challenger,955,556,57.8,8.5,5.1,7.5,0.0053822217883139,0.0003939636707036,0.0009736833420425,0.0001584789607419,0.0011197874979489,0.0010137293682804,0.0010284902874917,0.0003179756765654,0.0003761129845391
KingClueless,EUW,GrandMaster,722,3067,53.3,6.4,4.8,8.8,0.0053458952189249,0.0017563559795671,0.0003656671142859,0.0001723332315151,0.0003109000258764,0.0003141220029148,0.0003806104438241,0.0002845291226339,0.0017613772983072
Chicag0Freestyle,BR,GrandMaster,785,2840,55.5,5.3,4.2,9.0,0.0053131528017406,0.00166632891466,0.0003990409181169,0.0001639697669316,0.0003396484418929,0.000349813324218,0.0004380723766493,0.0002861330089811,0.0016701460502905
twtchtv detdert,EUW,Challenger,821,1035,55.8,6.9,5.2,8.9,0.0053008891582459,0.0005338389822604,0.0011919232297953,0.0001490171932112,0.0007236141031538,0.0007903528471737,0.0010023201595876,0.0003900328213596,0.0005197898217039
Thaybot,EUW,Challenger,799,1109,52.9,5.5,4.3,8.2,0.0052860553939731,0.0005013528422563,0.0008982128311814,0.0001539449952468,0.0007176033979162,0.0008081061157551,0.0014043715611913,0.0003199123961439,0.0004825512542817
The 글로리,KR,Challenger,808,1086,65.3,6.0,3.4,9.6,0.0052654844340448,0.0004977874415362,0.0009446941482144,0.0001488228052626,0.0007530894890182,0.0008632350575288,0.0012437130074448,0.0003330101361579,0.0004811323488814
MorninStar,RU,Challenger,805,1091,56.4,5.1,4.8,9.8,0.0052294837539388,0.0004736754754714,0.0008385544788289,0.0001499476439562,0.0007392339302147,0.0008700303917839,0.0013934348022175,0.0003088430121159,0.00045576401935
Ai Hayasaka,PH,Challenger,779,1188,55.6,6.1,5.3,10.2,0.0052127882011869,0.0004774349961829,0.0007376371568068,0.0001495804040469,0.0006632565338088,0.0008208186500233,0.00161028977247,0.0002960194236696,0.0004577512641783
TaiYangShen,EUW,Challenger,765,1237,54.5,7.6,4.8,7.1,0.0051971822829597,0.0005423952845749,0.0008740101261874,0.0001513759844257,0.0006776605960368,0.0007846444196768,0.0013172181491883,0.0003283032193174,0.0005215745035522
Ozilardann,EUW,Challenger,900,763,64.9,7.7,4.8,8.6,0.0051965158471399,0.000422095304072,0.0009819465593552,0.0001526785323798,0.0009349984445134,0.0009192345275993,0.0010585421242453,0.0003182005926666,0.000408819762308
JUGKING,OCE,Challenger,783,1173,56.9,8.0,4.9,6.9,0.0051882601147949,0.000483810712671,0.0007764376673654,0.0001498268351612,0.0006866923501045,0.0008300659243719,0.0014941297950665,0.0003024510046398,0.0004648458254143
我女友還沒16歲,TW,Challenger,1064,300,59.8,6.7,4.0,7.0,0.0051870487898507,0.0003455654881251,0.0008738539047371,0.0001477536589054,0.0011355426718077,0.0011045302107276,0.0009462458379923,0.0002979282200785,0.0003356287974767
lalms,LAS,Challenger,1181,156,53.4,6.1,5.1,8.4,0.0051731076511928,0.0003295897282122,0.000723979343324,0.0001507325067919,0.0010851255615057,0.0012852625644283,0.0009924609986536,0.0002912896493865,0.0003146672988902
Josedeodo,EUW,Challenger,1104,253,57.2,7.5,3.5,7.6,0.0051729503205515,0.0003610049788328,0.0009218492517673,0.0001576155295388,0.001251238472592,0.0010067263995445,0.0007882957389955,0.0003432707039633,0.000342949245317
Gilius2,EUW,Challenger,865,886,54.5,5.7,4.2,7.7,0.0051707503660829,0.0004564696538927,0.0010107108455851,0.0001554782977873,0.0008360774817979,0.0008489908908482,0.0010944023477194,0.0003288039930014,0.0004398168554504
YNW MELLYY,EUW,Challenger,820,1039,58.1,6.0,5.0,7.9,0.0051535746210032,0.000473653890196,0.0008551866571247,0.0001546557787524,0.0007542383553209,0.0008353760945294,0.0013155866457741,0.0003093155312433,0.0004555616680621
NattyNatt,EUW,Challenger,1044,338,52.7,7.4,5.3,4.8,0.0051518957551395,0.0003897213533007,0.0014987969466079,0.0001398489083015,0.0007656973366682,0.0007842008262761,0.0006693536456449,0.00052322134871,0.0003810553896299
Trixter2,EUW,Challenger,809,1080,53.1,7.0,5.0,8.2,0.0051420339551689,0.0005686238819827,0.0012811554804341,0.0001516038096314,0.0006800493750913,0.0006848563697906,0.0007730488383001,0.0004528920097947,0.0005498041901435
eightQAQ,KR,Challenger,925,645,59.3,7.2,5.0,8.2,0.0051384384190452,0.0004342502695888,0.0014826721554203,0.0001519087697114,0.0008152193725065,0.0007139297258161,0.0006848664985146,0.0004321367968232,0.000423454830664
AGC de sidere,EUW,GrandMaster,696,3212,54.0,5.5,5.2,8.1,0.005118481147234,0.001614221771452,0.0003431240126218,0.000168814800039,0.0002951684457475,0.0003009306395463,0.0003645205820841,0.000275923799873,0.00175577709587
Yuu13,EUW,Challenger,785,1166,53.3,7.2,4.1,7.2,0.0050761140328018,0.0004829335028875,0.0007539448508535,0.0001535362590248,0.0006600469813436,0.0007703130268252,0.0014930855584532,0.0002966947966886,0.000465559056725
aesthetic addict,EUNE,Challenger,760,1272,54.2,5.3,4.6,9.9,0.0050707289870236,0.0005850921985402,0.0009803156495803,0.0001522880723035,0.0006745054465366,0.000732299887779,0.0010245336417146,0.0003604511093253,0.0005612429812436
NNOne Piece,EUW,Challenger,1093,264,58.7,7.0,3.9,9.1,0.0050592022918064,0.0003598791259982,0.0011080954570604,0.0001519878999177,0.001125475689553,0.0008781069376412,0.0007380603689515,0.0003483761121057,0.0003492207005784
Anechek dog,EUW,GrandMaster,683,3293,52.7,6.3,5.9,8.8,0.0050474385867188,0.0015705581595714,0.0003384418683268,0.0001627078011797,0.0002888997776256,0.0002977691555654,0.0003610974976993,0.0002766191474874,0.0017513451792629
Aniayua,TW,Challenger,859,901,64.0,6.5,3.1,6.5,0.0050396391822745,0.0004302040368262,0.000850397381939,0.0001514834432843,0.0008295298922662,0.0008965267613434,0.0011631596737812,0.0003027549881473,0.0004155830046866
719,JP,Challenger,760,1270,52.0,7.7,4.4,7.3,0.0050320504916971,0.00048831791665,0.0007012022443089,0.0001500100763454,0.000626102800409,0.0007670032946544,0.0015392103093777,0.0002921657347288,0.0004680381152226
HamBak,KR,Challenger,780,1186,54.1,6.6,4.3,7.9,0.0050290301239641,0.0005569318832253,0.0009785622498303,0.0001606463774685,0.0007138794934006,0.0007274643730006,0.0010149554721069,0.0003499552447184,0.000526635030213
Fanatiik,EUW,Challenger,798,1118,60.6,6.7,4.5,10.7,0.0050136220212279,0.0005268269221069,0.0009606793369268,0.000159493631455,0.0007568821821312,0.0007581182078,0.0010094368640546,0.0003406361424167,0.0005015487343364
EmbraceLife,EUW,Challenger,778,1191,60.4,6.8,5.5,7.8,0.0050045461419532,0.0005478979980326,0.0009539727255065,0.0001562098526855,0.0007221777762492,0.0007463336506071,0.0010097504258439,0.0003436943431556,0.0005245093698724
wx 1065620772,OCE,Challenger,802,1104,58.0,6.3,4.1,8.4,0.0050036846600485,0.0004628557048208,0.0007715282820445,0.0001500010127977,0.0007182678438576,0.0008414878783483,0.0013152904175406,0.0002985958512707,0.0004456576693679
SOLOQ IS GOOD,EUW,GrandMaster,824,2751,54.9,5.9,4.0,8.6,0.004992461777985,0.00148273945197,0.0004125520369905,0.0001610856625021,0.0003498069069638,0.0003646921068442,0.0004653950708148,0.0002873682869777,0.0014688222549215
Glorias,EUW,Challenger,755,1292,54.1,5.3,4.8,8.9,0.0049825495435989,0.0005097507391833,0.0007253998313057,0.0001513041723305,0.0006339954705861,0.0007531065590866,0.0014208178692329,0.0002989861252882,0.0004891887765852
KOI Malrang1,EUW,Challenger,859,904,58.9,6.1,4.0,9.1,0.0049777781336817,0.0004945879125919,0.0011618362640458,0.0001620465279141,0.0008009323666647,0.0007169096759447,0.0007815712291463,0.0003889778764422,0.0004709162809316
Now,EUW,Challenger,760,1271,60.1,5.9,4.9,8.9,0.0049776950763384,0.0004918256470355,0.0006952571166293,0.0001503743423282,0.0006219413264539,0.0007532222609687,0.0015014005165288,0.0002915315199193,0.0004721423464744
AeryIsKawaii,EUW,Challenger,769,1222,64.1,7.4,5.0,8.7,0.0049592707943715,0.0004940524664605,0.0007374753547677,0.0001505054380365,0.000655216098056,0.0007741312006455,0.0013727459172091,0.000299356088996,0.0004757882301997
FUT Mojito,EUW,Challenger,813,1059,54.1,6.9,6.1,8.5,0.0049095934771023,0.0005432931726609,0.0011602041931672,0.0001552634261819,0.0006701910192542,0.0006618853191711,0.0007798926914011,0.0004119832186752,0.0005268804365903
dlwlrma fan,EUW,Challenger,756,1289,57.0,8.0,4.7,8.5,0.0048852581930335,0.0005751675444717,0.0008793359187144,0.0001515151159776,0.0006532661474342,0.0007134368850967,0.0010106116420374,0.0003454859464857,0.0005564389928155
ASTROBOY99,EUW,Challenger,1046,337,58.5,7.7,5.3,8.7,0.0048679846415277,0.0003519914001421,0.0008771771138857,0.0001503339438501,0.0010514179160741,0.0009459958081173,0.0008441248758613,0.0003051583161156,0.0003417852674813
LeaningTable TTV,EUW,Challenger,799,1110,59.3,5.5,4.3,10.7,0.0048679121880728,0.000464262232023,0.0006949621329093,0.0001587573030767,0.0006917323975731,0.0007925887102583,0.0013359491974972,0.0002926254219841,0.0004370347927506
Miky boy,EUW,GrandMaster,674,3341,51.4,6.4,5.1,8.3,0.0048074702229706,0.0014808625423668,0.0003269974697109,0.0001724807235119,0.00027886215896,0.0002810742698972,0.0003323200044431,0.0002840896489343,0.0016507834051461
L9 Myκys,EUNE,Challenger,741,1358,55.6,8.8,5.1,7.0,0.0047740587236124,0.0005045236963736,0.0006718180151391,0.0001511034723148,0.0005987711698821,0.000717557203434,0.0013577082372668,0.0002898402542454,0.0004827366749562
Damngøre,LAS,Challenger,735,1376,53.3,6.8,5.1,7.8,0.0047675327773501,0.0006590538565204,0.000953409514169,0.0001527209505079,0.0005899672365736,0.0006097225586886,0.000750971356851,0.0004155555230366,0.0006361317810027
