nombre_invocador,FNC Hylissang,TL Honda CoreJJ,Vulcan 01,역천괴,school phobia,mersa777,Targamas,KC Leona,Zaunite Mylo,Total
MOONGIRL7,0.0002820272329194441,0.00027127187372792856,0.00025353565890267536,0.00023671613391917077,0.00023863113446010613,0.00019026160178583362,0.00027097527180222636,0.0003838356750066126,5.425236012355624e-05,0.0021815069426475535
Laguna R,0.0002768445666889461,0.00026997241947914684,0.00024910816724485176,0.0002324385135933496,0.0002413947117919248,0.0001834431521264502,0.0002661320333258302,0.0004070530837278406,5.3824056338487815e-05,0.002180210704316828
Abu Andrew Tate,0.0002991962941148702,0.00028018616007116116,0.0002488506093601423,0.0002176544011921254,0.00024534270720273524,0.00018811865673312053,0.0002874755188369231,0.00035784446181443984,5.317922124162503e-05,0.0021778480305671426
13another,0.00024133958500187407,0.0002628605446701582,0.00041055842477546897,0.00019604348696519657,0.0002328609413594462,0.000247353229031593,0.0002354794734753472,0.00028929826925142515,6.0331119309560206e-05,0.0021761250738400696
귀여워서 죄송합니다,0.00025056357492740563,0.00025507312470838503,0.00024492392494456037,0.0002456846695829667,0.0002332514038724344,0.000178572932961018,0.00024231204159043458,0.0004522331979971981,5.431113917154138e-05,0.0021569260097559443
Mamacitalul,0.00025706622936301916,0.00025674378235651776,0.00024160063738008788,0.00025446745433047057,0.00023082925293932004,0.00018557185170332165,0.000247907298294891,0.0004267776932824839,5.399984773412797e-05,0.00215496404738424
UZI HIGHLIGHTS,0.0002795119355231661,0.0002684014326716754,0.00024514795182657207,0.00023062485433950454,0.00023814924437957148,0.00018423107578704773,0.0002689559572089947,0.0003803217146649395,5.370120021187112e-05,0.0021490453666133426
Paolocannone,0.0002818088032386769,0.00026986425942667733,0.0003113931785217907,0.00020603392512929194,0.00023649059032805787,0.00019293577795737572,0.0002717397510300948,0.00030835730517811167,5.8635154735716065e-05,0.0021372587455457926
TWTV 1KIND,0.00028935980865666826,0.0002711721327596565,0.00024262711597175757,0.00022159577066596306,0.0002385703641814336,0.00018566270082612035,0.0002781579655325619,0.00035194769969134986,5.330540137997828e-05,0.0021323989596654896
Moonsea,0.0002547222465096839,0.00025750638190820006,0.00029228419773313165,0.00023200704879133523,0.0002313378060253299,0.0001834478610686244,0.00024636811895960823,0.0003713892242003993,5.842088652111323e-05,0.002127483771717426
융 션,0.00022794775591278112,0.0002925812732875038,0.0003014294066114356,0.00014976405579209074,0.00032348801303974396,0.00017655847113163175,0.0002256725773457401,0.00037841520094435567,5.094686087405211e-05,0.0021268036149393347
Ducky x,0.00025343604105056535,0.0002527287529763291,0.0002396881865724818,0.00024972723043859403,0.00022869913298557512,0.0001811243383377721,0.0002446178888566597,0.0004173616824129768,5.423734673047056e-05,0.0021216206003614245
Ducky x,0.0002526513131831205,0.0002520307436036903,0.00023923703206327147,0.0002497369203952503,0.00022819145392406556,0.00018088547336232038,0.00024389105312861534,0.00041601514217460634,5.4251792508124825e-05,0.002116890924343065
Bot Aurelion,0.0002736682915521889,0.00026200410199045805,0.00027347819085865035,0.00022469975805019997,0.00023097195251703132,0.00018535373320089363,0.0002636644808998791,0.0003371368913440685,5.697232604739749e-05,0.0021079497264607674
pwvx hxx1063,0.00021750857606167004,0.0002533805896871079,0.0002598886440803747,0.0001881009367028345,0.0002563482866311722,0.00016606554728293527,0.00021333903961037178,0.0004984600017352692,5.310896095925013e-05,0.002106200582750986
escοX,0.00025706892180228224,0.00025378148757038165,0.0002399887259749814,0.00024222837664793166,0.00022926673703444609,0.000178925613111569,0.00024802327780181307,0.0004007665940972893,5.4276413716926054e-05,0.0021043261477576205
졸려졸려,0.00019914742749707094,0.00021433158581302632,0.00021872578028736976,0.0003544109626408899,0.00019970515888263258,0.00018586857271258076,0.0001938511692565507,0.0004830061406258312,5.486634507030165e-05,0.0021039131427862535
escοX,0.0002563331771274607,0.00025314569532771015,0.0002395862680180823,0.00024221478009958707,0.00022881227284996206,0.00017869600204192178,0.0002473427820138673,0.00039971305212021613,5.42904347387454e-05,0.002100134464337553
JKG Pandora,0.00027766170868674266,0.0002620062986313752,0.00023778660579645177,0.0002300545089755897,0.00023178734633016212,0.00018370811830003287,0.00026709591893908305,0.00035566773055537303,5.359145631342341e-05,0.002099359692528234
na onda do pó,0.000276525178564604,0.0002608558263504438,0.00023695970744028142,0.00023014548116283786,0.00023195766933845768,0.00018419552270167974,0.0002656246638495878,0.0003594303740982667,5.3555651646987156e-05,0.002099250075153146
JKG Pandora,0.00027693821118548437,0.00026131378408890133,0.00023729891719578494,0.00023023761120810848,0.0002312496403113502,0.0001835344936851789,0.00026641786627853065,0.0003547569973801245,5.360264895534528e-05,0.002095350170288809
its Barlo,0.00025906614241226315,0.00025184545470265796,0.00023650774678898458,0.0002477406774607901,0.00022544098564734034,0.00018222785750368736,0.00024973682870058794,0.0003815300007440964,5.4234363110927674e-05,0.0020883300570713357
RLB Brother Luis,0.00020874351459240618,0.00024768454308065794,0.0002751908435505228,0.00018741812456829612,0.0002520620015620285,0.00016889982055242765,0.00020499142718859964,0.00048712815212526944,5.431631651903181e-05,0.00208643474373924
its Barlo,0.00025850023826498326,0.000251392285730425,0.00023623220770796501,0.0002481170198017896,0.0002251144643622356,0.00018210453017739023,0.0002492032056905261,0.00038148175719595066,5.424821808938405e-05,0.0020863939270206497
Dammit Rakan,0.00027159270631996066,0.00026926609468464163,0.0003774692630786837,0.00016335788994665284,0.00024098989476623443,0.0001871304930523808,0.00026546509055961796,0.0002486429857538569,6.025400540230201e-05,0.0020841684235643307
JKG Werpp,0.00025199642711955684,0.0002476219972289842,0.0002323148395074,0.00025473565293690134,0.00022232469693646926,0.00018229034368638606,0.00024333160560067123,0.0003873482739394503,5.4040875762580074e-05,0.0020760047127183993
Sasiki,0.000244557911060656,0.00024269176284265033,0.00023011998984002422,0.0002690940194980477,0.00021833125841716234,0.00018430625551743164,0.00023609212484517953,0.0003964545448230953,5.418526216573606e-05,0.0020758331290099833
Sasiki,0.0002446519133047175,0.00024266515178589785,0.0002300498567603312,0.0002689116642296885,0.00021827465630441662,0.00018427920729869836,0.00023617876375022328,0.00039563519766843834,5.418518221873545e-05,0.002074831593321147
ClickJJ,0.00020940190165954042,0.0002472664786152117,0.0002706019135857451,0.00018628268945902095,0.00025182793277538085,0.00016739926066862543,0.0002056513549401496,0.0004787170957927671,5.412130311527149e-05,0.0020712699306117124
TianXinSup01,0.0002693950195611362,0.00025635514523300644,0.00023440480572369237,0.0002328593664584299,0.0002277195809257598,0.00018163005276808074,0.0002595806248693287,0.0003533989400458671,5.365572435245789e-05,0.002068999259937759
앞에총노리쇠후퇴,0.00017781311620891256,0.0001905580145426945,0.00019675573448312055,0.0005415221896253528,0.00017486060461051486,0.00022597235912111827,0.00017351997873121547,0.0003331595691172134,5.453553307227895e-05,0.0020686970995124217
Shinki,0.00027161520679453056,0.00025770151155658826,0.0002356090070625506,0.00023003040624495135,0.00022827713242762804,0.000182383271413045,0.00026168779261624394,0.00034678237832691327,5.366978920661411e-05,0.002067756495649065
SKT Keriaa,0.0002724397720741669,0.00025613407670058933,0.00023563976920680662,0.00022934872171265973,0.0002273581494487357,0.00018140099245172837,0.00026230018753782027,0.00034433262280161094,5.391150216355458e-05,0.0020628657940976723
UnReformedDragon,0.00023373831666372963,0.0002343911622441259,0.0002245384021128982,0.0002976603504365558,0.00020985882348689228,0.00019293657397294228,0.00022607746362432593,0.00038446351983038694,5.417601370385366e-05,0.0020578406260757104
UnReformedDragon,0.00023377867686921177,0.0002343663587513696,0.0002244804723721311,0.0002974271524045813,0.00020983020906569495,0.00019285901895132259,0.0002261151278999151,0.0003840279922504373,5.417536397041681e-05,0.0020570603725350804
Falta de querer,0.0001996528605734238,0.00022055079850197046,0.0002475054158630503,0.0002635371066911338,0.00021066901756818898,0.00017112681475184557,0.0001949242570472829,0.0004883285096133307,5.729096597280721e-05,0.002053585746583034
Falta de querer,0.00019921028775183707,0.00022014780429980784,0.0002475551287409932,0.00026321766547051447,0.0002103654155508278,0.00017097900119870173,0.00019450900941729232,0.00048629083118899795,5.734545845597241e-05,0.002049620602074945
ycx,0.00020069350339039607,0.0002198685134143754,0.00022952857022338183,0.00026255944978532795,0.0002105339709348195,0.0001684490010993545,0.0001957642269669052,0.0004987446102159204,5.523050072535964e-05,0.0020413723467558403
Kita1,0.00025991035171597874,0.0002475442988086408,0.00023020574114191692,0.00024306584665990358,0.00022075869640851724,0.00018103149485656768,0.00025022603661506134,0.00035192239219686636,5.408888901901502e-05,0.0020387537474224676
lf good girI,0.00025118564549384394,0.00024257030362457815,0.00022946001585377458,0.0002548177775298583,0.00021620533160430952,0.0001823845609940738,0.00024239018792470603,0.00035340514884611127,5.4448750533952334e-05,0.0020268677224052076
lf good girI,0.00025116480225317894,0.00024251963833665959,0.00022938391069793755,0.00025479614934173636,0.00021615753355223212,0.00018237222606238844,0.00024237029066303127,0.000353193002446706,5.444599979380397e-05,0.0020264035531476743
sofik,0.000199446769255864,0.000217603172580221,0.0002223550150831049,0.00027068483749442395,0.00020758138321453045,0.00016944975193397262,0.00019462118377212175,0.0004880908245886236,5.4624988386613064e-05,0.002024457926309475
Raiden Ei Shogun,0.00025913827658076644,0.00024710158426235665,0.00022797151213449135,0.00023680115765204482,0.00022101142100147426,0.00017806529212324563,0.00025002138643590645,0.0003469417626502757,5.381458520999904e-05,0.0020208669780505603
Raiden Ei Shogun,0.0002591402261119184,0.0002471021426516904,0.0002279509659524595,0.00023678094546267193,0.00022101372099455013,0.0001780625025876209,0.0002500238877404632,0.00034692697511019133,5.381162948974147e-05,0.0020208129961013076
Wanted Charlove,0.0002579174357251232,0.00024486814979162683,0.00024551357693024196,0.00023814920669359326,0.00021787821663754215,0.00017981407576388384,0.0002485446298076905,0.0003316903500006687,5.635000414819324e-05,0.0020207256454985636
sofik,0.00019878071217827847,0.0002171097915655493,0.00022206885155676823,0.0002695434966811191,0.00020734206165160825,0.00016906652558577808,0.0001940047228808444,0.00048714075658159517,5.462241302681039e-05,0.0020196793317083517
xGmoFelix,0.00022901121077996623,0.00023208810876325156,0.0002245763221508786,0.00026358921724210104,0.0002133679865334384,0.00017219148397849165,0.00022201771966619545,0.00040544136524774723,5.45374661247636e-05,0.002016820880486834
Kronisk Skeptisk,0.00020633823305994193,0.0002397345723476887,0.0002486918015586882,0.00018815392877581053,0.00024366344430681676,0.00016309819944450432,0.00020254156673438038,0.0004711962082532299,5.321266970446523e-05,0.002016630624185526
lunardeli,0.00025288286229779204,0.00024225306111543774,0.00022570795283978704,0.00024751225541645066,0.00021671802109952032,0.00017935026756369822,0.00024395762288570796,0.00034932574050280376,5.406666581662911e-05,0.0020117744495378267
xGmoFelix,0.00022802759237310934,0.0002308310972028724,0.00022348922295476275,0.00026421538555514824,0.00021224038108745162,0.00017182170831827028,0.00022107192429154514,0.0004012941865942197,5.45712151218931e-05,0.0020075627134992727
Trymmo,0.0002644034106682188,0.00025572843467741243,0.00033271701567422804,0.00017304228974514372,0.00022730869491999033,0.00018475839797206493,0.0002577024052344239,0.0002500951410281799,6.053827323935103e-05,0.0020062940631590132
dridro,0.0002576387553734174,0.0002440302827863873,0.00022593706122169577,0.0002387874777045119,0.00021818916934184006,0.00017853385163808954,0.0002483991904723002,0.0003403564795649187,5.3981800373587844e-05,0.0020058540684767486
ParałÿZeD,0.00025551331591701923,0.00024428338242677404,0.0002276348203266529,0.00023851926281453521,0.0002184279232270266,0.0001773783270558045,0.0002465767065367588,0.0003416915978991741,5.4073560415199234e-05,0.0020040988966189446
IlIIllllIlIlIl,0.00021608143313333982,0.00023975110502491166,0.0003767563330138154,0.00018488631698392272,0.00022692577429598489,0.00018367361973795418,0.00021199365328876087,0.0003002768400615985,6.244757889034627e-05,0.0020027926544306345
Road2Narnia,0.00017862489694248294,0.00021205097683435776,0.0002527991251321374,0.00025920221141582375,0.0002010603460325172,0.00029630785153706525,0.0001754007417881033,0.0003699486602878604,5.502580566468543e-05,0.0020004206156350336
INT Baul,0.00020946635336018562,0.0002432058537296802,0.00045147843003239414,0.0001480582230584265,0.0002345991531789749,0.00021061864900243473,0.00020734295528219114,0.00023519480867118846,6.039207525286268e-05,0.0020003565015683385
Kuhz,0.00025487638399161516,0.00024235407531414315,0.00022745099309263482,0.000241193609566237,0.00021622012874815584,0.00017770309121530392,0.0002459285729722654,0.00033650715641437624,5.4374515462545326e-05,0.001996608526777277
Kuhz,0.0002548655865841176,0.00024234586026859078,0.00022746504731708736,0.0002412073927919876,0.000216212515774702,0.00017770283303743286,0.00024591815929198176,0.0003365000667071766,5.4377478085445416e-05,0.001996594939858522
Trymmo,0.00026162960308585246,0.0002535160914798614,0.0003308922848855241,0.0001720853922584964,0.000225685656417208,0.0001839095597646745,0.0002551691508665339,0.0002474781788081095,6.067350942391147e-05,0.0019910394269901715
CuriousJoe,0.0002479498829651289,0.00023790599815461414,0.0002234964216806972,0.00025175956032140256,0.00021310078823840738,0.00017840643513843002,0.00023925489585089078,0.0003445525502821735,5.428779159056649e-05,0.001990714324222311
CuriousJoe,0.0002479905428729272,0.00023791014656378179,0.00022346104411867258,0.0002516217682211119,0.00021310495049554724,0.00017836497798733099,0.0002392942762766111,0.00034439561369333703,5.4283829532023925e-05,0.0019904271497613434
Poisonguy626,0.00023613083433358795,0.0002308399796666289,0.00021865789576172419,0.0002765054939494297,0.00020698209925848148,0.0001830673749969774,0.00022820491267651745,0.0003524162524799972,5.4223174203504404e-05,0.0019870280173268488
C H I Q U Ï,0.00023757107009923903,0.00023457009340357922,0.00022425553617936593,0.0002528048857411019,0.00021325361855497598,0.0001723976588489718,0.00023002114890511164,0.00036756966525420523,5.451622446826801e-05,0.0019869599014548187
pocovirtuoso,0.0002707595776485108,0.00026566782361235716,0.00036715349970817474,0.00012939472885074,0.0002474983193285006,0.00018183596749563621,0.00026952032849978237,0.00019632907651379573,5.813920999134256e-05,0.00198629853164884
C H I Q U Ï,0.00023763938523058207,0.00023455615850701212,0.00022415726338351641,0.00025268190203143396,0.00021321502698455337,0.00017240623568478316,0.00023008557805272566,0.0003670474300522635,5.450741084606688e-05,0.001986296390772937
Poisonguy626,0.00023621958575602858,0.00023085054306011768,0.0002186213329791792,0.00027608940126393487,0.0002069925879768586,0.00018293953785937826,0.0002282901251537271,0.0003520427301630197,5.422116362539518e-05,0.001986267007837639
TwTv Viico7,0.00023309375867837398,0.0002315888807158845,0.00022133785620237565,0.00025507886199571493,0.00021227304344143943,0.00017068925293360997,0.0002256579443074251,0.0003790608055711264,5.4385218109778524e-05,0.0019831656219557285
APG Velthan,0.00024752703872322335,0.00023636806661974077,0.0002207633551213957,0.00024646647790439394,0.00021247807376619947,0.00017554653835699394,0.00023886100909887973,0.00033971987396699875,5.4136406969746014e-05,0.0019718668405275717
APG Velthan,0.0002472094710459636,0.00023604396828353076,0.000220528015673492,0.0002463810609612514,0.0002122466075269071,0.0001752980587899679,0.0002385631620789316,0.0003392108833989127,5.4148034700598607e-05,0.001969629262459556
Huevito,0.0002498524616004625,0.00023747852499957927,0.00022023900927681654,0.00024137037717836333,0.00021321211719962913,0.0001756428535172314,0.00024119334261793026,0.0003338786534083302,5.391057699337721e-05,0.0019667779167917196
EastGoblin,0.00019040521723514336,0.00021766588856767896,0.00024394416605285648,0.00022106957250858392,0.0002150020355385421,0.00016477975137731444,0.00018666793266644744,0.0004680426291637009,5.5937680427517454e-05,0.001963514873537785
PGE Snake,0.00024146942372057882,0.00023473737883189345,0.0002648805621190549,0.00023182073738613556,0.00021011947633909207,0.00018046468704564157,0.00023359947020602418,0.0003054646076834401,5.953621495654688e-05,0.0019620925582884076
Yap,0.00024661838576873086,0.0002341927235178533,0.000217923993533865,0.0002455349930889634,0.00021045241336272328,0.0001753293931864123,0.0002380965528566602,0.00033175855992973125,5.402967665353736e-05,0.0019539366918984767
Momo3,0.00026574126575989126,0.0002588944895266261,0.0003552155045977208,0.0001317559978556246,0.00023936167829332624,0.00018343027792098475,0.0002637271050428149,0.0001963008225763872,5.8607854713215185e-05,0.001953034996286591
Yap,0.00024593402714477965,0.00023361885515343263,0.00021755733335569537,0.0002459599006955281,0.00021001314905872792,0.00017513997701970295,0.0002374479730066149,0.0003313440889033833,5.40506153655296e-05,0.0019510659197033945
Amonos,0.0002150921687593564,0.00022093394370373542,0.00023266999671296885,0.00026487265752439396,0.0002045624915289522,0.00016636400257762337,0.000209010956157983,0.0003787681614320271,5.7177704479003614e-05,0.0019494520828760439
Amonos,0.00021482954000056142,0.00022076191033328516,0.00023287132506579397,0.00026491944595107166,0.00020444976120583534,0.00016629358515249273,0.00020876503246585699,0.00037870302695745394,5.7228341031648804e-05,0.001948821968164
Synotic,0.00024232674885496603,0.00023214767555341566,0.00021695337838256932,0.00024879270158917376,0.0002088904959864801,0.00017398359793610493,0.00023428654593997522,0.00033311915811655934,5.410164803193134e-05,0.0019446019503911755
Newto,0.0002487569404649047,0.00023497134679298552,0.00021732331107014372,0.0002360631586826332,0.00021163857833060717,0.00017372805983409018,0.00024028670775115354,0.00032467362159154276,5.383600302416631e-05,0.001941277727542227
Newto,0.00024875638617787504,0.00023495721701042438,0.00021730640447135074,0.00023606236921151492,0.0002116222815380385,0.0001737270005004565,0.00024028570861793966,0.00032460927719094723,5.383597072347908e-05,0.001941162615442026
BoskETI,0.00023728573921470489,0.00022832455601813625,0.0002149770333358642,0.00025746500580621094,0.00020608622284037687,0.00017474742664418566,0.0002293326869200415,0.00033711095426745824,5.424479255690036e-05,0.0019395744176038787
BoskETI,0.00023724022978359867,0.00022829764781086918,0.00021494911985433095,0.00025744168105244146,0.00020607732436420023,0.00017470912660972831,0.00022929073321700374,0.00033714999352073673,5.42435533597902e-05,0.0019393994095726994
eV Eplow,0.00022219751647868056,0.00022181838362584345,0.0002401549700150114,0.0002656230258044579,0.0002010427759388885,0.0001739437310094762,0.00021555592611029303,0.000331871828607823,5.853149273612433e-05,0.0019307396503265982
eV Eplow,0.00022194979987825154,0.00022164900422989275,0.00024033693580642864,0.0002655403094973658,0.00020091839969543454,0.0001739134534685978,0.00021532753755773232,0.0003314950015988935,5.857914417875051e-05,0.0019297095859113476
Vel Style,0.0001929246297315174,0.00021174927116279936,0.00021778197161166993,0.00023990919465661937,0.00020620277114891174,0.0001602301454578297,0.00018862999789566042,0.0004525498500796634,5.45364016459429e-05,0.0019245142333906143
Ri Sails,0.00022615370085942257,0.00022229879235735944,0.00021380468276345135,0.00027002984945429344,0.00020163339698486566,0.00017244055680823504,0.00021910218078094852,0.00034193739017099507,5.4698005898626216e-05,0.0019220985560781973
Ri Sails,0.00022617099903686505,0.00022223623268418066,0.0002137069544696092,0.0002698220725619339,0.0002015668027573248,0.0001723749541732159,0.00021911819469646335,0.0003414176238273695,5.4697008919059605e-05,0.001921110843126022
Vel Style,0.00019223592273975284,0.00021131043808679151,0.00021756900572618448,0.00023864322891406216,0.00020603761278540356,0.00015994737870233882,0.00018799816550367295,0.0004513427770024002,5.451781675349932e-05,0.0019196023462141058
deadprince19,0.00019877811216209522,0.00021410434283409614,0.00022937016024256353,0.00024580368151017507,0.00020483469207694484,0.00015950665253569945,0.00019416158720391176,0.0004136915296324932,5.662046458049201e-05,0.0019168712227784711
Unméi,0.00017718415841965553,0.0001973963022097802,0.00020360549491096457,0.00024038908690629418,0.000181392718808872,0.00043345539167996745,0.00017402591350362898,0.0002571660767875454,5.1561774035992484e-05,0.0019161769172627008
deadprince19,0.0001984942461466339,0.00021388261239317662,0.00022943282966787648,0.0002455366386800306,0.0002046880461827673,0.00015939649524385915,0.0001938963915336268,0.0004130448247202671,5.6655183321851994e-05,0.0019150272678900898
D K º,0.00023483326039312318,0.00022584086248121123,0.0002128547857682828,0.0002526588945265159,0.00020427848324844905,0.00017094871232771486,0.00022715266603125524,0.00032880066326712733,5.429867333825921e-05,0.001911667001381939
D K º,0.00023477338071482248,0.00022577243912905986,0.00021277964062357135,0.000252652965879785,0.00020422111316850986,0.00017092560039679396,0.00022709623321973422,0.00032863634722184263,5.429692120899888e-05,0.0019111546415631181
珍愛生命遠離綠茶,0.00022100228722662487,0.00021802164786444877,0.0002091875995937951,0.00027886497023320506,0.00019800475620895117,0.00017296089263402385,0.00021420410814582464,0.00033871714691134647,5.4484488795243236e-05,0.0019054478976134632
我們可是純愛呢,0.00024877790101939955,0.00024306283399924984,0.0003338134609128284,0.00015447605677871797,0.00022029163813169813,0.00017917286221090254,0.0002439995971684953,0.00022036103563495752,6.133530643811807e-05,0.0019052906922943673
珍愛生命遠離綠茶,0.00022100974264390558,0.00021800781631624004,0.00020916329962513785,0.00027882392686356884,0.0001979857320713991,0.00017296104012460672,0.00021421104391349948,0.0003385622433729186,5.448364893162725e-05,0.0019052084938629035
Living Legeno,0.00022368580889366453,0.00021947084469724665,0.0002100887356239799,0.000262052878558631,0.00020077633940714115,0.0001670118102690796,0.00021672090128589468,0.000342100526946771,5.458429435952707e-05,0.0018964921400419356
Living Legeno,0.00022374324302628593,0.00021944291967385408,0.00021001767653397,0.00026193373463963455,0.00020072471632757364,0.00016700476828935594,0.00021677392886280275,0.0003416003319799409,5.4581865415070956e-05,0.0018958231847484887
gpetto,0.00023346137345420364,0.00022692987260178535,0.0002629208772333288,0.00022133722075184296,0.00020368706117718664,0.00017600152889561343,0.00022654148858122973,0.0002813499037409937,6.0600106201134925e-05,0.0018928294326373194
Meju,0.0002249402448299301,0.00021895634733054946,0.00022053860666584185,0.0002605307731934098,0.00019795099319108877,0.0001694425720595499,0.00021803785278063197,0.00031558366090965576,5.657835457729274e-05,0.0018825594055379502
Meju,0.00022470882762293373,0.00021874352388954798,0.00022079572522125767,0.00026044637831511963,0.00019775980291488238,0.0001693841779239212,0.00021782233919751098,0.0003148691874219037,5.665796272799077e-05,0.0018811879252350681
MURILAAAAAAAAAAO,0.00024438223676776015,0.00024418071262763164,0.0003510233689272451,0.00013371988319388188,0.00022748708892423076,0.0001774307348058392,0.00024232480154596654,0.0001966151085709439,6.01519376308179e-05,0.001877315872994317
GG Pepi,0.0002231454644075416,0.00021642556581425823,0.00020609186944202672,0.0002621176240185287,0.0001966023356222858,0.0001679969904847362,0.0002163204943485229,0.0003188071868844882,5.449568381601123e-05,0.0018620032148383996
GG Pepi,0.00022314912648245267,0.0002164177435574387,0.00020606413380672606,0.0002620784800492486,0.00019659338645409172,0.00016799437049497655,0.00021632424568886256,0.00031873232241568796,5.449232308992164e-05,0.0018618461320394067
Snabipojk,0.00022787876982377524,0.00022125330809201574,0.0002558362859057765,0.0002224830934995062,0.000199343316371661,0.00017363372087616776,0.00022110445516298794,0.00027595472281954176,6.08946033651632e-05,0.0018583822759165956
MWD Kidiro v9,0.00023370538493726169,0.0002290830732809603,0.00029674774065025194,0.00018046272071165566,0.00020766375480404665,0.00017518281759898303,0.000228180138638654,0.00024300676776513468,6.246716876779508e-05,0.001856499567154743
Vengenesis,0.0002206188849461695,0.00021318869787863783,0.0002159933944404481,0.0002651042770796677,0.0001930012838118657,0.0001679857937433693,0.00021379281399095797,0.00030499036932275764,5.700964207961239e-05,0.001851685157293486
Vengenesis,0.0002200520544149114,0.00021263303981955886,0.00021508443745235102,0.000265493579502559,0.00019257280264229512,0.0001677548712526913,0.0002132511061437769,0.0003044308807765605,5.6959621585147924e-05,0.0018482323935898521
VOICES ARE ßACK,0.00017957112304929456,0.00021312477606469978,0.00022953590033939422,0.00019030546443893055,0.00021805687802139132,0.00016682935967454653,0.00017685010461510604,0.00041972592420600987,5.296799349139746e-05,0.0018469675239007706
YørdleQuęęn,0.0002240371589462103,0.00021486670945510247,0.00020402059593295537,0.00025809104137622304,0.0001950568186947642,0.00016689490287578605,0.00021702200624769207,0.0003093203606782405,5.454004351157094e-05,0.0018438496377185447
imagine a legend,0.00024380040900580998,0.00023998026599576585,0.0003330002367757152,0.0001328639314415219,0.00022241778004841332,0.00017532519052876195,0.00024183247903780648,0.00019202615871785094,6.0076826117946206e-05,0.001841323277669592
Bleecky,0.00024543722305276434,0.00023946144334285822,0.0003279616793074283,0.00013216590193150768,0.0002220543267360016,0.00017518742743544648,0.00024329734437148054,0.0001907631912449579,5.994841170154963e-05,0.0018362769491239946
MKL Sol,0.00022238278535100046,0.00021274822334474056,0.00020109492346873849,0.0002521786696361352,0.0001936149695445136,0.00016532261911966436,0.00021557599000972036,0.0003023128657141745,5.432012499848476e-05,0.0018195511711871723
DOKURČILO MI XD,0.00021473458827115022,0.00020939151061749315,0.0002293310129766206,0.0002518400808962219,0.00018966436452394158,0.00016841540262147505,0.00020852397493982417,0.00028423673380249706,5.982599879491301e-05,0.0018159636674441367
225,0.00021878084330406792,0.00021097108643857915,0.00020040792657668926,0.00025682577665316563,0.0001918647555252594,0.00016481976000439811,0.0002121871472122592,0.0003011078326410146,5.4404766852617224e-05,0.0018113698952080504
KTCHORO O GATO,0.0002231325917883081,0.00021620091451586923,0.00025533578656513755,0.00021113641902390803,0.00019576992385197475,0.00017043697356426566,0.000216989405553172,0.0002604685979399553,6.179629814866567e-05,0.0018112669109512564
Amethyst A kelly,0.00021875783647812736,0.00021299427775729897,0.00024316970081368053,0.00022839329059754304,0.00019275407935805063,0.00016885259765781857,0.00021262738553430601,0.00027142961717542254,6.099352570468536e-05,0.001809972311076933
Amethyst A kelly,0.0002184954351209983,0.00021267305829840484,0.00024285199175379197,0.00022918281836187195,0.00019234785185065248,0.00016932981641448806,0.00021238053499423625,0.00027073237607851407,6.102258357540953e-05,0.0018090164664483674
kauri,0.00021988966018020737,0.00021712549036370183,0.00027621094179200765,0.00019089632972176166,0.00019766085748779716,0.00017056118837643897,0.00021463645707391047,0.0002449082833375464,6.318608495373448e-05,0.0017950752932871057
HEUN XINH GÁI,0.00022354738194737625,0.00022113943428228607,0.0002993358038665226,0.00016422155636772336,0.00020157901592867197,0.0001734127455987103,0.0002191778722454446,0.00021976492735243462,6.324819097043672e-05,0.0017854269285596065
Caüse,0.00021879354627795606,0.0002161874997842394,0.0002802598389955002,0.00018257131031419667,0.00019717997024913648,0.00017051366740483893,0.00021391711761751546,0.00023549334971045588,6.357564433981393e-05,0.0017784919446936528
Powerless Sorrow,0.00021319032013405984,0.00020538658543902688,0.00019590405325366005,0.00025863714493468566,0.000187381766019293,0.00016224485456797351,0.00020695161514550954,0.000292669189950916,5.453118351171706e-05,0.0017768967129568416
Sätori,0.00022780153176430926,0.00022212273345579005,0.0002993666080220948,0.00015004794069807065,0.0002039527343813859,0.0001709442117260476,0.00022392917821144134,0.0002049611375305075,6.257378453094585e-05,0.001765699860320593
Little Pawn,0.00020417457474586982,0.0001971453050288536,0.00018967673206653253,0.00026886855213868695,0.00018099373922079136,0.00015849961975302756,0.0001983144740772005,0.0002871290980277368,5.4881434695367455e-05,0.0017396835297540667
Boltox,0.00019208779376420784,0.00019299008034336128,0.00023697517180313454,0.00021999183134991217,0.00017837259136994986,0.00015997072600059398,0.0001875869782094822,0.00024865841722705083,6.472185197010436e-05,0.001681355442037797
CT 9904,0.0001499386743683866,0.00017572850515627203,0.00019262237156350665,0.0002265605231480639,0.00017366744930326602,0.00020183048195737232,0.00014782782098934528,0.0003058925092187823,5.263303632290775e-05,0.001626701372027903
1Sano,0.00018933306815277105,0.000186093564432204,0.00021857176903342747,0.00022063193016270329,0.00017100064827217244,0.000156066861787079,0.00018487791225568453,0.0002320195135224678,6.417648504519055e-05,0.0016227717526637003
Nubobo,0.000164660681583623,0.00020642445888186605,0.00022767271303780076,0.0001364403363505521,0.0002175258507987035,0.00021958558469234774,0.00016399767132734236,0.00023519472857341873,4.9193728248128584e-05,0.001620695753493783
