nombre_invocador,Jinno Kingdom,Satoru Gojo03,T1 Gumayusi,HAHAHAHHAHA,Kobbe,Beanovich,Total
FA Arad,4.872782469717076e-05,5.008047557251765e-05,4.832541541356506e-05,4.8587920612780345e-05,4.974520003282367e-05,4.8254708314972175e-05,0.00029372154464382965
vincent nasty,4.820627301580474e-05,4.960952226121923e-05,4.7873556650074404e-05,4.8147859124267893e-05,4.9271180386206585e-05,4.779763007225267e-05,0.0002909060215098255
Nugi Nugens,3.8277201021418505e-05,3.955744451498802e-05,3.822166326360872e-05,3.844681076505385e-05,3.9216723161736316e-05,3.817115671812991e-05,0.00023189099944493532
abcdex,3.552368937040859e-05,3.639439277340331e-05,3.542681343751624e-05,3.560709505817836e-05,3.619723991565332e-05,3.53866193099479e-05,0.00021453584986510775
aqszedcxw,3.4888910208407095e-05,3.606254150475265e-05,3.479726855978525e-05,3.4975363315177324e-05,3.569638891562886e-05,3.475390018659562e-05,0.0002111743726903468
young,3.007898621030825e-05,3.075764417833531e-05,2.998559817664089e-05,3.01123849878199e-05,3.057588084321383e-05,2.9955312273616034e-05,0.0001814658066699342
NPC reon,2.4143440806077226e-05,2.4585823667019588e-05,2.413392448659979e-05,2.423154867623112e-05,2.4490787499321667e-05,2.41178395484868e-05,0.00014570336468373618
Plander,2.4032350693069578e-05,2.4443543706375464e-05,2.399078986099189e-05,2.4077690456359947e-05,2.434646978092145e-05,2.39742178946345e-05,0.00014486506239235283
사랑하지 않아,2.3333390594354107e-05,2.3756027917281945e-05,2.3295241087239585e-05,2.337973551290998e-05,2.364949237948321e-05,2.3277342006981598e-05,0.00014069122949825043
뀨두한,2.3344113915288866e-05,2.3718707948072597e-05,2.3286075881202072e-05,2.336323986698137e-05,2.362479723392369e-05,2.3271134481814785e-05,0.00014060806932728338
뀨두한,2.3314275587386727e-05,2.368798731911104e-05,2.3256431435103584e-05,2.3333427984676838e-05,2.359430673816741e-05,2.3241529225917057e-05,0.00014042795829036266
MONSTER CHAD GOD,2.2488494335198547e-05,2.2860475377028382e-05,2.2457013669641284e-05,2.2534767743322595e-05,2.277186376834796e-05,2.2441595031351486e-05,0.00013555420992489027
Mïyawaki Sakura,2.2331364573614953e-05,2.2756416046685554e-05,2.23229073273049e-05,2.2410901521606025e-05,2.2655773543379534e-05,2.23054291345187e-05,0.00013478279214710966
Ssalphin,2.1709810413664543e-05,2.205872548964516e-05,2.1689989288034998e-05,2.1764485945148508e-05,2.197943430977116e-05,2.1675823430316298e-05,0.00013087826887658066
ure wonderful,1.9190506283446875e-05,1.9464728635788467e-05,1.917150030269503e-05,1.922991137326075e-05,1.940033029888422e-05,1.9160783508552545e-05,0.00011561776040262787
CySa Zuricatin,1.7051862394383573e-05,1.7264333598528954e-05,1.7033252314626055e-05,1.7078715954484353e-05,1.721358581241596e-05,1.7025503355958447e-05,0.00010266725343039734
TTV olasa1199,1.595455511067436e-05,1.6149823160082622e-05,1.594974884382653e-05,1.5992854748406096e-05,1.6106181077588228e-05,1.5943402832223666e-05,9.609656577280149e-05
LazyFeel,1.581333277635259e-05,1.601168673535779e-05,1.5811663275949963e-05,1.58548319747874e-05,1.596697874953066e-05,1.5804924383020243e-05,9.526341789499865e-05
vig1lante,1.562124678273583e-05,1.5807352334931697e-05,1.5611363382935623e-05,1.5651248732639103e-05,1.5763876136342232e-05,1.560406572732278e-05,9.405915309690726e-05
TTV Reforge99,1.5556580618027312e-05,1.5739153863640497e-05,1.5543297297409066e-05,1.5581935441011102e-05,1.5695108168000965e-05,1.5536422387718547e-05,9.365249777580749e-05
shakeILY,1.394141930930406e-05,1.4088459047335027e-05,1.3930692170384337e-05,1.3961712528696126e-05,1.4052765988235965e-05,1.39249676780408e-05,8.390001672199631e-05
outer heav3n,1.3199038363464388e-05,1.3334411782042802e-05,1.319482173910251e-05,1.322413632572063e-05,1.3303203501120541e-05,1.3189786737354336e-05,7.944539844880521e-05
123456,1.2002644131130612e-05,1.2111799260300433e-05,1.1994144064761e-05,1.2017151216644824e-05,1.2084984924927757e-05,1.1989926680877048e-05,7.220065027864168e-05
ToongE,1.1804672300197195e-05,1.1909674559180262e-05,1.1796644559799906e-05,1.1819132831903735e-05,1.1884292401404748e-05,1.1792672770989658e-05,7.100708942347551e-05
123456,1.160463091127581e-05,1.1706920393911318e-05,1.159687356607527e-05,1.1618460455542245e-05,1.1681812053800577e-05,1.1592941113943993e-05,6.980163849454922e-05
GUISAO DO GAS,1.1271187424472898e-05,1.1368895764312042e-05,1.1264940543384123e-05,1.1285618641622131e-05,1.134509713516742e-05,1.1261251885079219e-05,6.779699139403783e-05
Senshuu,1.0416549569037708e-05,1.0499579172447574e-05,1.0410858592566305e-05,1.0428537062339563e-05,1.047933909848871e-05,1.0407783805512306e-05,6.264264730039216e-05
Senshuu,1.0336779502636878e-05,1.041856122008532e-05,1.03311826514799e-05,1.0348600097036202e-05,1.0398622368212167e-05,1.0328160484022467e-05,6.216190632347293e-05
marecki77,7.432642441857879e-06,7.476169573222738e-06,7.431482030397168e-06,7.4409991626192486e-06,7.466008919077097e-06,7.429991117360033e-06,4.4677293244534164e-05
huba buba eater,6.996334018684009e-06,7.034665100433653e-06,6.994854650615587e-06,7.0031815089075394e-06,7.025567404365347e-06,6.993505317811276e-06,4.204810800081742e-05
kanye ad,6.815176790439927e-06,6.853100318661148e-06,6.81429140264893e-06,6.822500560742675e-06,6.844105274218056e-06,6.812917376769959e-06,4.096209172348069e-05
paiN Dehya,4.468016511154873e-06,4.4842064285810775e-06,4.467723653493392e-06,4.471228517740393e-06,4.480355012132751e-06,4.467177114927479e-06,2.6838707238029963e-05
Look At Graph,3.6868832332049433e-06,3.6977924557102967e-06,3.686575806037459e-06,3.6889393947736616e-06,3.6951764668923155e-06,3.6862025973558876e-06,2.2141569953974567e-05
