nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
your turn to die,Yasuo,696,5.1,5.0,5.7,57.6,Yone,20,3.8,4.6,5.1,62.2,Shen,71,3.2,3.6,8.2,44.4,0.0036992141891092
TDSP D1verse,Viego,566,6.0,4.5,5.2,71.8,Zed,64,5.8,6.4,5.8,44.8,Gangplank,1910,6.2,5.4,7.1,66.7,0.0036967739799806
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0036920708048755
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0036920708048755
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0036920708048755
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0036894973929462
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0036894973929462
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0036894973929462
TTV chenchen53,Aurelion Sol,655,5.8,5.6,6.1,50.9,Akshan,27,7.5,5.5,6.5,57.1,Tryndamere,23,5.3,4.3,4.3,61.3,0.0036824374840256
TTV chenchen53,Aurelion Sol,855,5.8,5.6,6.1,50.9,Akshan,27,7.5,5.5,6.5,57.1,Tryndamere,23,5.3,4.3,4.3,61.3,0.0036824374840256
felipppppe,Aurelion Sol,226,8.9,5.2,7.4,70.8,Viktor,1571,7.0,3.9,6.9,64.3,Jarvan IV,2,7.4,4.2,8.7,69.2,0.0036807033314869
courtesy,Yasuo,135,6.2,4.9,5.7,57.0,Yone,183,7.6,4.9,5.2,55.4,Zed,15,4.6,3.9,4.2,33.3,0.0036756044299572
Oliver átom,Zac,228,7.0,4.4,9.9,69.6,Vel'Koz,2,7.4,4.4,7.9,68.8,Ekko,167,10.4,5.0,8.3,71.4,0.0036754363913708
Eyes Of Failure,Irelia,397,5.9,5.7,4.3,51.0,Syndra,84,6.7,5.0,6.1,66.7,Aurelion Sol,194,7.4,5.4,7.5,50.0,0.00366868198728
Dynäs,Azir,567,5.8,5.2,6.9,54.8,Gangplank,993,7.8,7.3,5.4,53.5,Viktor,6,4.6,5.6,6.0,48.4,0.0036601640741641
JDG kníght,Irelia,578,5.6,5.6,6.1,50.7,Akali,78,6.8,3.7,4.9,56.8,Zed,35,5.6,4.3,6.5,51.5,0.003655949052805
JDG kníght,Irelia,578,5.6,5.6,6.1,50.7,Akali,78,6.8,3.7,4.9,56.8,Zed,36,5.6,4.3,6.5,51.5,0.003655949052805
JDG kníght,Irelia,578,5.6,5.6,6.1,50.7,Akali,78,6.8,3.7,4.9,56.8,Zed,35,5.6,4.3,6.5,51.5,0.0036539799307811
JDG kníght,Irelia,578,5.6,5.6,6.1,50.7,Akali,78,6.8,3.7,4.9,56.8,Zed,36,5.6,4.3,6.5,51.5,0.0036539799307811
Harbo,Ryze,808,6.5,4.1,7.0,58.5,Irelia,58,7.9,6.9,5.9,53.6,Syndra,869,6.9,2.6,5.2,71.4,0.0036460398412191
Iittle boss,Ekko,607,6.0,5.0,6.0,57.4,Vladimir,43,8.1,4.2,6.7,54.5,Sylas,44,7.3,3.5,5.2,60.9,0.0036262997110746
Iittle boss,Ekko,666,4.0,7.0,5.0,57.4,Vladimir,41,8.1,4.2,6.7,53.5,Sylas,55,7.3,3.5,5.1,60.9,0.0036262997110746
Iittle boss,Ekko,607,6.0,5.0,6.0,57.4,Vladimir,43,8.1,4.2,6.7,54.5,Sylas,44,7.3,3.5,5.2,60.9,0.0036262864064536
Iittle boss,Ekko,666,4.0,7.0,5.0,57.4,Vladimir,41,8.1,4.2,6.7,53.5,Sylas,55,7.3,3.5,5.1,60.9,0.0036262864064536
LOUD tinowns2,Sylas,421,5.4,2.8,5.6,66.7,Ryze,643,5.4,2.4,5.7,42.9,Yone,1196,4.5,4.4,4.6,40.0,0.0036261474451271
Martin Garrix,Yasuo,184,7.5,4.9,4.9,55.1,Yone,17,7.3,3.7,4.5,59.5,Zed,21,7.8,4.9,5.0,51.2,0.0036156799298622
yasuzinhu,Yasuo,414,10.0,8.0,8.0,53.8,Yone,1393,6.0,9.0,8.0,51.9,Mordekaiser,33,2.0,7.0,2.0,54.2,0.0036140653077581
Lorenzx,Akali,389,8.2,4.7,4.8,52.8,Tristana,1518,9.2,5.3,4.9,74.2,Lee Sin,27,8.8,5.0,9.2,66.7,0.0036023893891692
Eddluntor1,Zed,149,6.9,3.1,4.8,57.8,Pantheon,1648,5.8,5.8,7.5,62.5,Talon,6,6.1,4.2,4.7,46.2,0.0035756707356653
Calcasey,Aurelion Sol,63,6.5,3.9,7.7,55.2,Maokai,30,3.7,4.2,10.5,64.0,Zac,34,2.8,3.9,10.4,42.9,0.0035750738702923
Ân hận 1 đời,Zoe,107,7.0,3.7,8.0,60.0,Aurelion Sol,1767,6.7,5.8,10.4,48.0,Rell,111,1.7,5.5,14.9,55.0,0.0035663601006231
Not Trying,Yasuo,68,6.1,4.7,5.3,53.6,Akshan,1425,8.4,3.5,5.0,70.4,Aurelion Sol,254,8.2,3.6,7.5,77.3,0.003556582564542
NS Callme,Syndra,21,5.4,4.1,4.3,64.0,Azir,300,4.7,5.0,5.9,58.3,Jayce,234,4.6,6.2,4.7,54.2,0.003555152481845
Winds Of Summer,Ryze,680,4.5,3.6,5.0,45.1,Sylas,23,3.5,3.4,4.5,47.8,Lee Sin,1677,5.7,3.1,5.7,47.6,0.0035495114079137
Winds Of Summer,Ryze,684,4.5,3.6,5.0,45.1,Sylas,24,3.5,3.4,4.5,47.8,Lee Sin,1686,5.7,3.1,5.7,47.6,0.0035495114079137
Winds Of Summer,Ryze,684,4.5,3.6,5.0,45.1,Sylas,24,3.5,3.4,4.5,47.8,Lee Sin,1686,5.7,3.1,5.7,47.6,0.003547747290253
Winds Of Summer,Ryze,680,4.5,3.6,5.0,45.1,Sylas,23,3.5,3.4,4.5,47.8,Lee Sin,1677,5.7,3.1,5.7,47.6,0.003547747290253
VisitoR,Malzahar,94,5.4,3.3,8.9,57.2,Kennen,1636,4.1,4.2,7.2,40.6,Lissandra,3,5.7,4.9,9.5,37.5,0.0035335860037678
Yozu,Lux,50,5.3,4.0,8.1,55.8,Aurelion Sol,12,7.1,3.6,5.9,67.9,Seraphine,90,3.0,4.6,7.2,40.0,0.003523245940255
Terto,Taliyah,609,6.1,4.2,10.0,69.2,K'Sante,120,4.5,5.7,6.6,55.7,Ryze,1,6.3,5.1,8.5,57.1,0.0035114076666941
Terto,Taliyah,609,6.1,4.2,10.0,69.2,K'Sante,117,4.5,5.7,6.6,55.7,Ryze,1,6.3,5.1,8.5,57.1,0.0035114076666941
Terto,Taliyah,609,6.1,4.2,10.0,69.2,K'Sante,120,4.5,5.7,6.6,55.7,Ryze,1,6.3,5.1,8.5,57.1,0.0035100207222794
Terto,Taliyah,609,6.1,4.2,10.0,69.2,K'Sante,117,4.5,5.7,6.6,55.7,Ryze,1,6.3,5.1,8.5,57.1,0.0035100207222794
UANL AbdielDark,Azir,231,5.9,5.0,7.4,56.3,Caitlyn,54,7.7,5.2,8.7,61.1,Yone,31,10.1,4.9,6.1,78.6,0.0035089513046091
LeGrosMax,Taliyah,369,6.4,4.2,9.5,69.7,Ahri,21,7.1,3.7,9.1,76.5,Ezreal,84,6.2,4.8,7.3,58.3,0.0035069957114684
mid kr,Akali,802,6.6,3.8,4.5,43.7,Sylas,110,4.5,4.3,5.3,58.5,Irelia,50,4.5,5.0,4.8,64.3,0.0034899780310285
FLY VicLa,Tristana,132,6.0,5.8,5.1,63.6,Kassadin,1103,6.0,5.1,4.1,45.5,Jayce,2206,5.0,8.6,4.9,45.5,0.0034881953830477
Reu,Vladimir,654,5.7,3.1,5.5,56.3,LeBlanc,21,7.0,3.6,6.4,58.3,Karma,5,2.5,5.5,12.6,46.2,0.0034839114674874
ŁostSøul,Tristana,811,6.1,4.5,4.4,58.0,Ryze,21,5.4,4.3,6.8,63.1,Sion,2,3.7,7.7,5.7,55.8,0.0034835849007842
Samoyed,Syndra,45,5.7,4.1,6.8,59.5,Ryze,3,4.7,3.8,8.7,56.0,Azir,18,4.7,3.3,5.1,52.9,0.0034809798998882
Tsiperakos,Tristana,262,7.6,4.5,5.2,67.7,Ryze,181,5.3,4.4,6.3,42.1,Akali,832,6.4,4.7,3.6,71.4,0.0034805841704591
Drututt,Akshan,204,8.0,3.9,4.8,69.0,Camille,2,7.2,4.0,4.2,57.9,Zeri,66,5.4,3.2,4.5,52.9,0.0034786019576968
retìred midlaner,Yone,554,8.8,4.4,5.4,65.5,Sylas,1,9.5,4.6,6.1,48.6,Yasuo,220,7.1,4.9,5.9,77.8,0.0034763612112186
Apollinhoo,Pantheon,223,8.2,5.1,6.4,68.2,Ryze,2064,5.5,3.5,6.9,70.5,Aurelion Sol,1,5.4,4.2,7.3,51.3,0.0034756448424733
Chopley,Yone,78,4.8,6.2,5.9,57.7,Ashe,4,1.9,5.5,12.8,59.5,Taliyah,7,4.6,5.9,10.0,36.4,0.0034591762796427
SPlT IN MY FACE,Talon,238,9.0,5.4,6.4,64.1,Azir,12,5.5,3.1,5.5,66.7,Jax,26,8.0,4.6,5.2,71.4,0.00345616783321
Sterkte,Zed,634,9.1,6.7,5.8,60.3,Irelia,10,7.5,8.0,4.8,45.8,Gwen,80,8.2,6.5,4.6,68.2,0.0034546452880449
Sterkte,Zed,638,9.1,6.7,5.8,60.3,Irelia,10,7.5,8.0,4.8,45.8,Gwen,81,8.2,6.5,4.6,68.2,0.0034546452880449
Sterkte,Zed,638,9.1,6.7,5.8,60.3,Irelia,10,7.5,8.0,4.8,45.8,Gwen,81,8.2,6.5,4.6,68.2,0.00345355986906
Sterkte,Zed,634,9.1,6.7,5.8,60.3,Irelia,10,7.5,8.0,4.8,45.8,Gwen,80,8.2,6.5,4.6,68.2,0.00345355986906
badgirls,Ryze,545,7.1,4.0,7.8,72.0,Jayce,59,7.2,5.1,5.9,63.2,Sylas,314,6.3,5.2,6.8,35.3,0.0034450681991627
Σnzo,Varus,202,1.0,10.0,4.0,49.2,Cassiopeia,28,10.0,7.0,7.0,67.7,Ezreal,43,6.2,4.8,5.0,65.5,0.0034402059554017
Kamo Simp Acc,Shen,56,5.0,4.7,11.7,68.0,Maokai,1877,4.8,3.8,9.7,81.0,Vladimir,154,9.6,5.0,6.6,58.3,0.0034315717883328
MiyArti,Jayce,5,5.8,5.2,5.2,57.8,Sylas,53,6.6,4.4,3.8,47.4,Akali,2548,8.4,3.7,4.4,72.2,0.0034234602621407
Mermelada,Sylas,99,6.7,5.5,7.4,63.6,Zoe,394,8.6,3.9,8.5,59.1,Lee Sin,2556,5.3,5.3,3.6,38.5,0.0034214809404851
PastIsJustAGhost,Twisted Fate,191,3.7,4.2,8.5,64.0,Jhin,2102,6.0,4.3,8.4,57.7,Akshan,2,6.8,4.2,3.9,55.0,0.0034165871431629
10S Demøn,Yasuo,264,6.5,5.4,5.9,62.7,Yone,185,6.3,5.4,5.6,57.5,Akshan,6,7.9,5.6,5.2,43.5,0.0034155184406171
10S Demøn,Yasuo,297,6.5,5.4,5.9,62.7,Yone,190,6.2,5.4,5.4,56.1,Akshan,5,7.9,5.6,5.2,43.5,0.0034155184406171
10S Demøn,Yasuo,297,6.5,5.4,5.9,62.7,Yone,190,6.2,5.4,5.4,56.1,Akshan,5,7.9,5.6,5.2,43.5,0.0034108975352892
10S Demøn,Yasuo,264,6.5,5.4,5.9,62.7,Yone,185,6.3,5.4,5.6,57.5,Akshan,6,7.9,5.6,5.2,43.5,0.0034108975352892
Kaimata,Vladimir,232,5.8,4.7,6.1,53.3,Wukong,34,8.8,5.1,7.7,56.1,Syndra,23,6.0,5.7,6.8,73.3,0.0034031975269995
Kaimata,Vladimir,234,5.8,4.7,6.1,53.3,Wukong,36,8.8,5.1,7.7,56.1,Syndra,23,6.0,5.7,6.8,73.3,0.0034031975269995
Kaimata,Vladimir,232,5.8,4.7,6.1,53.3,Wukong,34,8.8,5.1,7.7,56.1,Syndra,23,6.0,5.7,6.8,73.3,0.0034024055007977
Kaimata,Vladimir,234,5.8,4.7,6.1,53.3,Wukong,36,8.8,5.1,7.7,56.1,Syndra,23,6.0,5.7,6.8,73.3,0.0034024055007977
VaIiant Effort,Zed,472,8.5,4.4,6.0,58.6,Aurelion Sol,2136,6.5,5.0,7.4,47.2,Ryze,20,6.7,4.5,6.6,70.0,0.0033685031572562
Jáne,Zed,276,9.6,5.1,7.2,64.6,Talon,303,10.5,4.7,6.7,65.6,Katarina,4,10.4,5.3,4.6,38.5,0.0033612019965824
Jáne,Zed,307,9.6,5.1,7.2,64.6,Talon,309,10.5,4.7,6.7,65.6,Katarina,4,10.4,5.3,4.6,38.5,0.0033612019965824
Zhang Hao,Lux,252,5.3,3.9,9.6,54.8,Seraphine,130,4.0,2.7,10.8,54.2,Katarina,216,10.1,5.9,6.1,45.8,0.0033567618870608
Zhang Hao,Lux,247,5.3,3.9,9.6,54.8,Seraphine,128,4.0,2.7,10.8,54.2,Katarina,215,10.1,5.9,6.1,45.8,0.0033567618870608
Jáne,Zed,307,9.6,5.1,7.2,64.6,Talon,309,10.5,4.7,6.7,65.6,Katarina,4,10.4,5.3,4.6,38.5,0.0033552792248397
Jáne,Zed,276,9.6,5.1,7.2,64.6,Talon,303,10.5,4.7,6.7,65.6,Katarina,4,10.4,5.3,4.6,38.5,0.0033552792248397
Zhang Hao,Lux,252,5.3,3.9,9.6,54.8,Seraphine,130,4.0,2.7,10.8,54.2,Katarina,216,10.1,5.9,6.1,45.8,0.0033544242316799
Zhang Hao,Lux,247,5.3,3.9,9.6,54.8,Seraphine,128,4.0,2.7,10.8,54.2,Katarina,215,10.1,5.9,6.1,45.8,0.0033544242316799
Debounair,LeBlanc,530,7.8,3.3,5.8,55.3,Twisted Fate,24,4.7,3.5,9.9,71.0,Ryze,19,6.5,3.0,8.6,64.0,0.0033538534656101
NiêR Whasap,Orianna,305,5.4,4.5,9.2,47.9,Zoe,1190,10.8,5.8,7.2,61.6,Qiyana,7,8.9,7.4,6.0,43.8,0.0033536755482229
Flower1ng,Veigar,224,6.6,5.5,6.0,63.7,Lissandra,1,4.8,4.9,5.8,50.0,Ahri,1045,5.4,4.6,8.1,69.2,0.0033517172460158
Drututt,Akshan,204,8.0,3.9,4.8,69.0,Camille,2,7.2,4.0,4.2,57.9,Zeri,66,5.4,3.2,4.5,52.9,0.0033484512429639
Arsenales,Karma,217,2.0,3.9,8.5,46.7,Kassadin,283,7.0,2.9,6.3,62.1,Ryze,47,4.7,3.9,5.1,60.9,0.003334993015602
Arsenales,Karma,219,2.0,3.9,8.5,46.7,Kassadin,283,7.0,2.9,6.3,62.1,Ryze,46,4.7,3.9,5.1,60.9,0.003334993015602
Arsenales,Karma,219,2.0,3.9,8.5,46.7,Kassadin,283,7.0,2.9,6.3,62.1,Ryze,46,4.7,3.9,5.1,60.9,0.0033349435421723
Arsenales,Karma,217,2.0,3.9,8.5,46.7,Kassadin,283,7.0,2.9,6.3,62.1,Ryze,47,4.7,3.9,5.1,60.9,0.0033349435421723
NanChangGodE,Zoe,505,6.1,3.0,5.9,54.7,Jayce,530,5.7,4.8,5.4,45.8,Ryze,19,4.4,4.4,8.0,46.7,0.0033316688089423
PMTChordy,Jayce,404,5.2,4.7,5.1,57.1,Aurelion Sol,622,4.2,5.8,7.2,41.7,Maokai,2688,3.2,5.0,13.3,70.0,0.0032937503684268
RiftWalk your lp,Riven,178,5.7,3.5,5.0,55.9,Kassadin,2067,8.1,3.2,5.6,56.4,Irelia,18,5.5,4.8,5.0,46.4,0.0032932105641073
Baroh,Pantheon,438,6.5,4.3,6.7,54.9,Taliyah,18,5.1,3.6,7.9,59.4,Galio,8,3.0,2.7,7.8,57.1,0.003291019566096
Baroh,Pantheon,441,6.5,4.3,6.7,54.9,Taliyah,18,5.1,3.6,7.9,59.4,Galio,8,3.0,2.7,7.8,57.1,0.003291019566096
Baroh,Pantheon,441,6.5,4.3,6.7,54.9,Taliyah,18,5.1,3.6,7.9,59.4,Galio,8,3.0,2.7,7.8,57.1,0.0032910027909676
Baroh,Pantheon,438,6.5,4.3,6.7,54.9,Taliyah,18,5.1,3.6,7.9,59.4,Galio,8,3.0,2.7,7.8,57.1,0.0032910027909676
낭 만,Jayce,233,5.4,5.2,6.9,56.8,Sylas,452,7.4,6.1,6.9,46.7,Aurelion Sol,2845,6.9,3.6,7.2,57.1,0.0032839034056796
Xuyoung,Yasuo,260,6.6,6.1,6.0,50.4,Yone,314,6.3,5.1,5.5,57.3,Zed,67,8.2,5.0,5.7,49.2,0.0032834039434516
Xuyoung,Yasuo,261,6.6,6.1,6.0,50.4,Yone,322,6.3,5.1,5.5,57.3,Zed,69,8.2,5.0,5.7,49.2,0.0032834039434516
Xuyoung,Yasuo,261,6.6,6.1,6.0,50.4,Yone,322,6.3,5.1,5.5,57.3,Zed,69,8.2,5.0,5.7,49.2,0.003280823101679
Xuyoung,Yasuo,260,6.6,6.1,6.0,50.4,Yone,314,6.3,5.1,5.5,57.3,Zed,67,8.2,5.0,5.7,49.2,0.003280823101679
Varremari,Yone,68,8.0,6.3,4.8,59.3,Yasuo,4,6.4,7.0,4.3,35.3,Zed,168,7.7,5.6,4.9,45.2,0.0032771113650107
Varremari,Yone,68,8.0,6.3,4.8,59.3,Yasuo,6,6.4,7.0,4.3,35.3,Zed,169,7.7,5.6,4.9,45.2,0.0032771113650107
Varremari,Yone,68,8.0,6.3,4.8,59.3,Yasuo,4,6.4,7.0,4.3,35.3,Zed,168,7.7,5.6,4.9,45.2,0.0032752768348433
Varremari,Yone,68,8.0,6.3,4.8,59.3,Yasuo,6,6.4,7.0,4.3,35.3,Zed,169,7.7,5.6,4.9,45.2,0.0032752768348433
Labokop,Aurelion Sol,225,8.6,6.1,9.9,81.5,Viego,2068,7.3,5.3,6.4,55.0,Cassiopeia,39,8.1,5.7,6.5,63.2,0.0032678929747122
Labokop,Aurelion Sol,231,8.8,6.0,9.8,82.1,Viego,2099,7.3,5.3,6.4,55.0,Cassiopeia,33,8.1,5.7,6.5,63.2,0.0032678929747122
PFU OjitosLindos,Jax,291,7.1,3.2,4.8,67.9,Ryze,103,5.2,3.2,6.7,63.0,Akshan,61,7.8,3.7,8.0,73.9,0.0032638874957378
PFU OjitosLindos,Jax,296,7.1,3.2,4.8,67.9,Ryze,105,5.2,3.2,6.7,63.0,Akshan,59,7.8,3.7,8.0,73.9,0.0032638874957378
PFU OjitosLindos,Jax,291,7.1,3.2,4.8,67.9,Ryze,103,5.2,3.2,6.7,63.0,Akshan,61,7.8,3.7,8.0,73.9,0.0032636340484045
PFU OjitosLindos,Jax,296,7.1,3.2,4.8,67.9,Ryze,105,5.2,3.2,6.7,63.0,Akshan,59,7.8,3.7,8.0,73.9,0.0032636340484045
QiyanaKlNG,Qiyana,64,6.8,4.0,5.6,59.7,Ekko,1,7.7,5.0,5.2,50.0,Kassadin,81,6.1,3.3,5.5,60.0,0.0032460077839161
QiyanaKlNG,Qiyana,62,6.8,4.0,5.6,59.7,Ekko,1,7.7,5.0,5.2,50.0,Kassadin,81,6.1,3.3,5.5,60.0,0.0032460077839161
QiyanaKlNG,Qiyana,64,6.8,4.0,5.6,59.7,Ekko,1,7.7,5.0,5.2,50.0,Kassadin,81,6.1,3.3,5.5,60.0,0.003245577314348
QiyanaKlNG,Qiyana,62,6.8,4.0,5.6,59.7,Ekko,1,7.7,5.0,5.2,50.0,Kassadin,81,6.1,3.3,5.5,60.0,0.003245577314348
Labokop,Aurelion Sol,225,8.6,6.1,9.9,81.5,Viego,2068,7.3,5.3,6.4,55.0,Cassiopeia,39,8.1,5.7,6.5,63.2,0.0032415859473178
Labokop,Aurelion Sol,231,8.8,6.0,9.8,82.1,Viego,2099,7.3,5.3,6.4,55.0,Cassiopeia,33,8.1,5.7,6.5,63.2,0.0032415859473178
STD DONOR,Qiyana,632,9.0,6.6,4.9,56.5,Talon,399,8.1,6.8,4.5,58.3,Tristana,12,7.8,5.7,3.0,33.3,0.0032373869544894
STD DONOR,Qiyana,626,9.0,6.6,4.9,56.5,Talon,394,8.1,6.8,4.5,58.3,Tristana,12,7.8,5.7,3.0,33.3,0.0032373869544894
STD DONOR,Qiyana,632,9.0,6.6,4.9,56.5,Talon,399,8.1,6.8,4.5,58.3,Tristana,12,7.8,5.7,3.0,33.3,0.0032367379221462
STD DONOR,Qiyana,626,9.0,6.6,4.9,56.5,Talon,394,8.1,6.8,4.5,58.3,Tristana,12,7.8,5.7,3.0,33.3,0.0032367379221462
PlayUp,Akshan,67,7.0,3.0,4.0,50.8,Qiyana,7,8.2,4.8,5.0,57.9,Evelynn,5,6.9,4.6,5.4,40.0,0.0032342324687009
PlayUp,Akshan,66,7.0,3.0,4.0,50.8,Qiyana,7,8.2,4.8,5.0,57.9,Evelynn,5,6.9,4.6,5.4,40.0,0.0032342324687009
PlayUp,Akshan,67,7.0,3.0,4.0,50.8,Qiyana,7,8.2,4.8,5.0,57.9,Evelynn,5,6.9,4.6,5.4,40.0,0.0032340303140132
PlayUp,Akshan,66,7.0,3.0,4.0,50.8,Qiyana,7,8.2,4.8,5.0,57.9,Evelynn,5,6.9,4.6,5.4,40.0,0.0032340303140132
Mbitious,Irelia,427,6.7,5.5,5.1,60.3,LeBlanc,1994,6.0,4.2,6.3,47.2,Zoe,11,5.6,4.2,6.7,51.5,0.0032273545823437
농심 콜미,Ryze,29,5.0,5.2,7.8,53.8,Azir,948,5.0,4.5,6.9,75.0,K'Sante,48,4.4,6.7,5.7,50.0,0.0032105457974163
mid impact kek,Jayce,348,5.5,2.9,6.7,63.0,Azir,46,4.6,2.9,5.5,54.3,Sylas,80,4.5,3.5,5.5,42.9,0.00320715906364
Simpli,Aurelion Sol,615,7.4,3.2,7.0,69.6,Ryze,398,4.7,4.7,5.5,47.8,Jayce,630,6.4,5.0,6.7,70.6,0.0031712922450807
kaito,Aurelion Sol,608,7.0,4.0,7.3,55.0,Zed,1383,7.5,5.6,7.0,61.9,Sion,18,2.0,4.7,5.7,50.0,0.0031669095333121
kaito,Aurelion Sol,660,6.9,4.0,7.3,54.7,Zed,1370,7.5,5.6,7.0,61.9,Sion,20,2.0,4.7,5.7,50.0,0.0031669095333121
