,nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,FNC Hylissang,TL Honda CoreJJ,Vulcan 01,역천괴,school phobia,mersa777,Targamas,KC Leona,Zaunite Mylo
421,Moonsea,BR,GrandMaster,616,3777,55.3,1.8,4.9,15.0,0.0021274837717174,0.0002547222465096,0.0002575063819082,0.0002922841977331,0.0002320070487913,0.0002313378060253,0.0001834478610686,0.0002463681189596,0.0003713892242003,5.842088652111323e-05
422,융 션,KR,Challenger,681,1589,59.3,1.5,4.5,12.4,0.0021268036149393,0.0002279477559127,0.0002925812732875,0.0003014294066114,0.000149764055792,0.0003234880130397,0.0001765584711316,0.0002256725773457,0.0003784152009443,5.094686087405211e-05
423,Ducky x,EUW,GrandMaster,584,4112,52.8,2.1,5.2,13.4,0.0021216206003614,0.0002534360410505,0.0002527287529763,0.0002396881865724,0.0002497272304385,0.0002286991329855,0.0001811243383377,0.0002446178888566,0.0004173616824129,5.423734673047056e-05
424,Ducky x,EUW,GrandMaster,584,4112,52.8,2.1,5.2,13.4,0.0021216206003614,0.0002526513131831,0.0002520307436036,0.0002392370320632,0.0002497369203952,0.000228191453924,0.0001808854733623,0.0002438910531286,0.0004160151421746,5.4251792508124825e-05
425,Ducky x,EUW,GrandMaster,584,4112,52.8,2.1,5.2,13.4,0.002116890924343,0.0002534360410505,0.0002527287529763,0.0002396881865724,0.0002497272304385,0.0002286991329855,0.0001811243383377,0.0002446178888566,0.0004173616824129,5.423734673047056e-05
426,Ducky x,EUW,GrandMaster,584,4112,52.8,2.1,5.2,13.4,0.002116890924343,0.0002526513131831,0.0002520307436036,0.0002392370320632,0.0002497369203952,0.000228191453924,0.0001808854733623,0.0002438910531286,0.0004160151421746,5.4251792508124825e-05
427,Bot Aurelion,LAN,GrandMaster,619,3741,54.0,3.3,4.7,13.3,0.0021079497264607,0.0002736682915521,0.0002620041019904,0.0002734781908586,0.0002246997580501,0.000230971952517,0.0001853537332008,0.0002636644808998,0.000337136891344,5.697232604739749e-05
428,pwvx hxx1063,EUW,GrandMaster,676,3328,55.7,2.5,5.0,13.0,0.0021062005827509,0.0002175085760616,0.0002533805896871,0.0002598886440803,0.0001881009367028,0.0002563482866311,0.0001660655472829,0.0002133390396103,0.0004984600017352,5.310896095925013e-05
429,escοX,EUW,GrandMaster,588,4071,51.7,1.8,4.9,13.1,0.0021043261477576,0.0002570689218022,0.0002537814875703,0.0002399887259749,0.0002422283766479,0.0002292667370344,0.0001789256131115,0.0002480232778018,0.0004007665940972,5.427641371692605e-05
430,escοX,EUW,GrandMaster,588,4071,51.7,1.8,4.9,13.1,0.0021043261477576,0.0002563331771274,0.0002531456953277,0.000239586268018,0.0002422147800995,0.0002288122728499,0.0001786960020419,0.0002473427820138,0.0003997130521202,5.42904347387454e-05
431,escοX,EUW,GrandMaster,588,4071,51.7,1.8,4.9,13.1,0.0021001344643375,0.0002570689218022,0.0002537814875703,0.0002399887259749,0.0002422283766479,0.0002292667370344,0.0001789256131115,0.0002480232778018,0.0004007665940972,5.427641371692605e-05
432,escοX,EUW,GrandMaster,588,4071,51.7,1.8,4.9,13.1,0.0021001344643375,0.0002563331771274,0.0002531456953277,0.000239586268018,0.0002422147800995,0.0002288122728499,0.0001786960020419,0.0002473427820138,0.0003997130521202,5.42904347387454e-05
433,졸려졸려,KR,GrandMaster,511,4883,57.8,1.6,3.4,12.0,0.0021039131427862,0.000199147427497,0.000214331585813,0.0002187257802873,0.0003544109626408,0.0001997051588826,0.0001858685727125,0.0001938511692565,0.0004830061406258,5.486634507030165e-05
434,JKG Pandora,BR,GrandMaster,605,3883,52.5,1.4,4.4,14.3,0.0020993596925282,0.0002776617086867,0.0002620062986313,0.0002377866057964,0.0002300545089755,0.0002317873463301,0.0001837081183,0.000267095918939,0.0003556677305553,5.359145631342341e-05
435,JKG Pandora,BR,GrandMaster,605,3883,52.5,1.4,4.4,14.3,0.0020993596925282,0.0002769382111854,0.0002613137840889,0.0002372989171957,0.0002302376112081,0.0002312496403113,0.0001835344936851,0.0002664178662785,0.0003547569973801,5.360264895534528e-05
436,JKG Pandora,BR,GrandMaster,605,3883,52.5,1.4,4.4,14.3,0.0020953501702888,0.0002776617086867,0.0002620062986313,0.0002377866057964,0.0002300545089755,0.0002317873463301,0.0001837081183,0.000267095918939,0.0003556677305553,5.359145631342341e-05
437,JKG Pandora,BR,GrandMaster,605,3883,52.5,1.4,4.4,14.3,0.0020953501702888,0.0002769382111854,0.0002613137840889,0.0002372989171957,0.0002302376112081,0.0002312496403113,0.0001835344936851,0.0002664178662785,0.0003547569973801,5.360264895534528e-05
438,na onda do pó,BR,GrandMaster,604,3887,51.1,2.5,4.9,13.6,0.0020992500751531,0.0002765251785646,0.0002608558263504,0.0002369597074402,0.0002301454811628,0.0002319576693384,0.0001841955227016,0.0002656246638495,0.0003594303740982,5.355565164698716e-05
439,its Barlo,EUW,GrandMaster,581,4139,51.2,2.6,4.6,11.4,0.0020883300570713,0.0002590661424122,0.0002518454547026,0.0002365077467889,0.0002477406774607,0.0002254409856473,0.0001822278575036,0.0002497368287005,0.000381530000744,5.423436311092768e-05
440,its Barlo,EUW,GrandMaster,581,4139,51.2,2.6,4.6,11.4,0.0020883300570713,0.0002585002382649,0.0002513922857304,0.0002362322077079,0.0002481170198017,0.0002251144643622,0.0001821045301773,0.0002492032056905,0.0003814817571959,5.424821808938405e-05
441,its Barlo,EUW,GrandMaster,581,4139,51.2,2.6,4.6,11.4,0.0020863939270206,0.0002590661424122,0.0002518454547026,0.0002365077467889,0.0002477406774607,0.0002254409856473,0.0001822278575036,0.0002497368287005,0.000381530000744,5.423436311092768e-05
442,its Barlo,EUW,GrandMaster,581,4139,51.2,2.6,4.6,11.4,0.0020863939270206,0.0002585002382649,0.0002513922857304,0.0002362322077079,0.0002481170198017,0.0002251144643622,0.0001821045301773,0.0002492032056905,0.0003814817571959,5.424821808938405e-05
443,RLB Brother Luis,EUW,GrandMaster,702,3179,55.6,2.0,5.7,13.3,0.0020864347437392,0.0002087435145924,0.0002476845430806,0.0002751908435505,0.0001874181245682,0.000252062001562,0.0001688998205524,0.0002049914271885,0.0004871281521252,5.431631651903181e-05
444,Dammit Rakan,EUNE,Challenger,601,2040,56.1,5.1,4.4,11.1,0.0020841684235643,0.0002715927063199,0.0002692660946846,0.0003774692630786,0.0001633578899466,0.0002409898947662,0.0001871304930523,0.0002654650905596,0.0002486429857538,6.025400540230201e-05
445,JKG Werpp,BR,GrandMaster,572,4242,54.3,2.9,4.9,13.8,0.0020760047127183,0.0002519964271195,0.0002476219972289,0.0002323148395074,0.0002547356529369,0.0002223246969364,0.0001822903436863,0.0002433316056006,0.0003873482739394,5.404087576258008e-05
446,Sasiki,EUW,GrandMaster,561,4338,51.8,2.5,5.9,11.6,0.0020758331290099,0.0002445579110606,0.0002426917628426,0.00023011998984,0.000269094019498,0.0002183312584171,0.0001843062555174,0.0002360921248451,0.000396454544823,5.418526216573606e-05
447,Sasiki,EUW,GrandMaster,561,4338,51.8,2.5,5.9,11.6,0.0020758331290099,0.0002446519133047,0.0002426651517858,0.0002300498567603,0.0002689116642296,0.0002182746563044,0.0001842792072986,0.0002361787637502,0.0003956351976684,5.418518221873545e-05
448,Sasiki,EUW,GrandMaster,561,4338,51.8,2.5,5.9,11.6,0.0020748315933211,0.0002445579110606,0.0002426917628426,0.00023011998984,0.000269094019498,0.0002183312584171,0.0001843062555174,0.0002360921248451,0.000396454544823,5.418526216573606e-05
449,Sasiki,EUW,GrandMaster,561,4338,51.8,2.5,5.9,11.6,0.0020748315933211,0.0002446519133047,0.0002426651517858,0.0002300498567603,0.0002689116642296,0.0002182746563044,0.0001842792072986,0.0002361787637502,0.0003956351976684,5.418518221873545e-05
450,ClickJJ,EUW,GrandMaster,702,3172,54.1,3.5,6.2,12.1,0.0020712699306117,0.0002094019016595,0.0002472664786152,0.0002706019135857,0.000186282689459,0.0002518279327753,0.0001673992606686,0.0002056513549401,0.0004787170957927,5.412130311527149e-05
451,TianXinSup01,KR,GrandMaster,595,4012,63.6,1.4,5.0,13.3,0.0020689992599377,0.0002693950195611,0.000256355145233,0.0002344048057236,0.0002328593664584,0.0002277195809257,0.000181630052768,0.0002595806248693,0.0003533989400458,5.365572435245789e-05
452,앞에총노리쇠후퇴,KR,GrandMaster,505,4958,58.0,4.5,4.5,9.2,0.0020686970995124,0.0001778131162089,0.0001905580145426,0.0001967557344831,0.0005415221896253,0.0001748606046105,0.0002259723591211,0.0001735199787312,0.0003331595691172,5.453553307227895e-05
453,Shinki,OCE,GrandMaster,597,3988,54.3,2.5,4.4,13.1,0.002067756495649,0.0002716152067945,0.0002577015115565,0.0002356090070625,0.0002300304062449,0.0002282771324276,0.000182383271413,0.0002616877926162,0.0003467823783269,5.366978920661411e-05
454,SKT Keriaa,OCE,GrandMaster,596,3994,53.3,3.0,4.2,12.5,0.0020628657940976,0.0002724397720741,0.0002561340767005,0.0002356397692068,0.0002293487217126,0.0002273581494487,0.0001814009924517,0.0002623001875378,0.0003443326228016,5.391150216355458e-05
455,UnReformedDragon,EUNE,GrandMaster,545,4500,55.3,4.8,5.3,11.6,0.0020578406260757,0.0002337383166637,0.0002343911622441,0.0002245384021128,0.0002976603504365,0.0002098588234868,0.0001929365739729,0.0002260774636243,0.0003844635198303,5.417601370385366e-05
456,UnReformedDragon,EUNE,GrandMaster,545,4500,55.3,4.8,5.3,11.6,0.0020578406260757,0.0002337786768692,0.0002343663587513,0.0002244804723721,0.0002974271524045,0.0002098302090656,0.0001928590189513,0.0002261151278999,0.0003840279922504,5.417536397041681e-05
457,UnReformedDragon,EUNE,GrandMaster,545,4500,55.3,4.8,5.3,11.6,0.002057060372535,0.0002337383166637,0.0002343911622441,0.0002245384021128,0.0002976603504365,0.0002098588234868,0.0001929365739729,0.0002260774636243,0.0003844635198303,5.417601370385366e-05
458,UnReformedDragon,EUNE,GrandMaster,545,4500,55.3,4.8,5.3,11.6,0.002057060372535,0.0002337786768692,0.0002343663587513,0.0002244804723721,0.0002974271524045,0.0002098302090656,0.0001928590189513,0.0002261151278999,0.0003840279922504,5.417536397041681e-05
459,Falta de querer,EUW,GrandMaster,551,4452,55.0,3.4,5.3,11.3,0.002053585746583,0.0001996528605734,0.0002205507985019,0.000247505415863,0.0002635371066911,0.0002106690175681,0.0001711268147518,0.0001949242570472,0.0004883285096133,5.729096597280721e-05
460,Falta de querer,EUW,GrandMaster,551,4452,55.0,3.4,5.3,11.3,0.002053585746583,0.0001992102877518,0.0002201478042998,0.0002475551287409,0.0002632176654705,0.0002103654155508,0.0001709790011987,0.0001945090094172,0.0004862908311889,5.734545845597241e-05
461,Falta de querer,EUW,GrandMaster,551,4452,55.0,3.4,5.3,11.3,0.0020496206020749,0.0001996528605734,0.0002205507985019,0.000247505415863,0.0002635371066911,0.0002106690175681,0.0001711268147518,0.0001949242570472,0.0004883285096133,5.729096597280721e-05
462,Falta de querer,EUW,GrandMaster,551,4452,55.0,3.4,5.3,11.3,0.0020496206020749,0.0001992102877518,0.0002201478042998,0.0002475551287409,0.0002632176654705,0.0002103654155508,0.0001709790011987,0.0001945090094172,0.0004862908311889,5.734545845597241e-05
463,ycx,KR,GrandMaster,535,4605,53.1,2.6,5.3,11.1,0.0020413723467558,0.0002006935033903,0.0002198685134143,0.0002295285702233,0.0002625594497853,0.0002105339709348,0.0001684490010993,0.0001957642269669,0.0004987446102159,5.523050072535964e-05
464,Kita1,BR,GrandMaster,582,4136,50.5,2.7,6.6,13.4,0.0020387537474224,0.0002599103517159,0.0002475442988086,0.0002302057411419,0.0002430658466599,0.0002207586964085,0.0001810314948565,0.000250226036615,0.0003519223921968,5.408888901901502e-05
465,lf good girI,EUW,GrandMaster,571,4254,53.4,1.8,3.7,12.8,0.0020268677224052,0.0002511856454938,0.0002425703036245,0.0002294600158537,0.0002548177775298,0.0002162053316043,0.000182384560994,0.0002423901879247,0.0003534051488461,5.4448750533952334e-05
466,lf good girI,EUW,GrandMaster,571,4254,53.4,1.8,3.7,12.8,0.0020268677224052,0.0002511648022531,0.0002425196383366,0.0002293839106979,0.0002547961493417,0.0002161575335522,0.0001823722260623,0.000242370290663,0.0003531930024467,5.444599979380397e-05
467,lf good girI,EUW,GrandMaster,571,4254,53.4,1.8,3.7,12.8,0.0020264035531476,0.0002511856454938,0.0002425703036245,0.0002294600158537,0.0002548177775298,0.0002162053316043,0.000182384560994,0.0002423901879247,0.0003534051488461,5.4448750533952334e-05
468,lf good girI,EUW,GrandMaster,571,4254,53.4,1.8,3.7,12.8,0.0020264035531476,0.0002511648022531,0.0002425196383366,0.0002293839106979,0.0002547961493417,0.0002161575335522,0.0001823722260623,0.000242370290663,0.0003531930024467,5.444599979380397e-05
469,sofik,EUNE,GrandMaster,527,4704,57.0,2.4,5.2,14.5,0.0020244579263094,0.0001994467692558,0.0002176031725802,0.0002223550150831,0.0002706848374944,0.0002075813832145,0.0001694497519339,0.0001946211837721,0.0004880908245886,5.462498838661306e-05
470,sofik,EUNE,GrandMaster,527,4704,57.0,2.4,5.2,14.5,0.0020244579263094,0.0001987807121782,0.0002171097915655,0.0002220688515567,0.0002695434966811,0.0002073420616516,0.0001690665255857,0.0001940047228808,0.0004871407565815,5.462241302681039e-05
471,sofik,EUNE,GrandMaster,527,4704,57.0,2.4,5.2,14.5,0.0020196793317083,0.0001994467692558,0.0002176031725802,0.0002223550150831,0.0002706848374944,0.0002075813832145,0.0001694497519339,0.0001946211837721,0.0004880908245886,5.462498838661306e-05
472,sofik,EUNE,GrandMaster,527,4704,57.0,2.4,5.2,14.5,0.0020196793317083,0.0001987807121782,0.0002171097915655,0.0002220688515567,0.0002695434966811,0.0002073420616516,0.0001690665255857,0.0001940047228808,0.0004871407565815,5.462241302681039e-05
473,Raiden Ei Shogun,EUNE,GrandMaster,578,4175,54.9,1.8,4.5,12.0,0.0020208669780505,0.0002591382765807,0.0002471015842623,0.0002279715121344,0.000236801157652,0.0002210114210014,0.0001780652921232,0.0002500213864359,0.0003469417626502,5.381458520999904e-05
474,Raiden Ei Shogun,EUNE,GrandMaster,578,4175,54.9,1.8,4.5,12.0,0.0020208669780505,0.0002591402261119,0.0002471021426516,0.0002279509659524,0.0002367809454626,0.0002210137209945,0.0001780625025876,0.0002500238877404,0.0003469269751101,5.381162948974147e-05
475,Raiden Ei Shogun,EUNE,GrandMaster,578,4175,54.9,1.8,4.5,12.0,0.0020208129961013,0.0002591382765807,0.0002471015842623,0.0002279715121344,0.000236801157652,0.0002210114210014,0.0001780652921232,0.0002500213864359,0.0003469417626502,5.381458520999904e-05
476,Raiden Ei Shogun,EUNE,GrandMaster,578,4175,54.9,1.8,4.5,12.0,0.0020208129961013,0.0002591402261119,0.0002471021426516,0.0002279509659524,0.0002367809454626,0.0002210137209945,0.0001780625025876,0.0002500238877404,0.0003469269751101,5.381162948974147e-05
477,Wanted Charlove,BR,GrandMaster,591,4046,54.8,4.4,4.6,10.0,0.0020207256454985,0.0002579174357251,0.0002448681497916,0.0002455135769302,0.0002381492066935,0.0002178782166375,0.0001798140757638,0.0002485446298076,0.0003316903500006,5.635000414819324e-05
478,xGmoFelix,EUW,GrandMaster,542,4540,55.6,2.6,4.8,12.1,0.0020168208804868,0.0002290112107799,0.0002320881087632,0.0002245763221508,0.0002635892172421,0.0002133679865334,0.0001721914839784,0.0002220177196661,0.0004054413652477,5.45374661247636e-05
479,xGmoFelix,EUW,GrandMaster,542,4540,55.6,2.6,4.8,12.1,0.0020168208804868,0.0002280275923731,0.0002308310972028,0.0002234892229547,0.0002642153855551,0.0002122403810874,0.0001718217083182,0.0002210719242915,0.0004012941865942,5.45712151218931e-05
480,xGmoFelix,EUW,GrandMaster,542,4540,55.6,2.6,4.8,12.1,0.0020075627134992,0.0002290112107799,0.0002320881087632,0.0002245763221508,0.0002635892172421,0.0002133679865334,0.0001721914839784,0.0002220177196661,0.0004054413652477,5.45374661247636e-05
481,xGmoFelix,EUW,GrandMaster,542,4540,55.6,2.6,4.8,12.1,0.0020075627134992,0.0002280275923731,0.0002308310972028,0.0002234892229547,0.0002642153855551,0.0002122403810874,0.0001718217083182,0.0002210719242915,0.0004012941865942,5.45712151218931e-05
482,Kronisk Skeptisk,EUW,GrandMaster,663,3404,54.6,1.8,4.4,13.6,0.0020166306241855,0.0002063382330599,0.0002397345723476,0.0002486918015586,0.0001881539287758,0.0002436634443068,0.0001630981994445,0.0002025415667343,0.0004711962082532,5.321266970446523e-05
483,lunardeli,BR,GrandMaster,570,4255,50.7,1.7,5.2,13.2,0.0020117744495378,0.0002528828622977,0.0002422530611154,0.0002257079528397,0.0002475122554164,0.0002167180210995,0.0001793502675636,0.0002439576228857,0.0003493257405028,5.406666581662911e-05
484,Trymmo,EUNE,Challenger,517,2469,60.5,3.9,7.7,12.9,0.002006294063159,0.0002644034106682,0.0002557284346774,0.0003327170156742,0.0001730422897451,0.0002273086949199,0.000184758397972,0.0002577024052344,0.0002500951410281,6.053827323935103e-05
485,Trymmo,EUNE,Challenger,517,2469,60.5,3.9,7.7,12.9,0.002006294063159,0.0002616296030858,0.0002535160914798,0.0003308922848855,0.0001720853922584,0.0002256856564172,0.0001839095597646,0.0002551691508665,0.0002474781788081,6.067350942391147e-05
486,Trymmo,EUNE,Challenger,517,2469,60.5,3.9,7.7,12.9,0.0019910394269901,0.0002644034106682,0.0002557284346774,0.0003327170156742,0.0001730422897451,0.0002273086949199,0.000184758397972,0.0002577024052344,0.0002500951410281,6.053827323935103e-05
487,Trymmo,EUNE,Challenger,517,2469,60.5,3.9,7.7,12.9,0.0019910394269901,0.0002616296030858,0.0002535160914798,0.0003308922848855,0.0001720853922584,0.0002256856564172,0.0001839095597646,0.0002551691508665,0.0002474781788081,6.067350942391147e-05
488,dridro,EUW,GrandMaster,584,4111,52.1,2.4,4.1,12.7,0.0020058540684767,0.0002576387553734,0.0002440302827863,0.0002259370612216,0.0002387874777045,0.0002181891693418,0.000178533851638,0.0002483991904723,0.0003403564795649,5.398180037358784e-05
489,ParałÿZeD,LAS,GrandMaster,574,4225,54.1,6.3,5.7,9.7,0.0020040988966189,0.000255513315917,0.0002442833824267,0.0002276348203266,0.0002385192628145,0.000218427923227,0.0001773783270558,0.0002465767065367,0.0003416915978991,5.4073560415199234e-05
490,IlIIllllIlIlIl,EUW,GrandMaster,810,2790,58.4,3.2,5.0,13.0,0.0020027926544306,0.0002160814331333,0.0002397511050249,0.0003767563330138,0.0001848863169839,0.0002269257742959,0.0001836736197379,0.0002119936532887,0.0003002768400615,6.244757889034627e-05
491,Road2Narnia,EUW,GrandMaster,695,3208,53.9,3.1,5.6,11.8,0.002000420615635,0.0001786248969424,0.0002120509768343,0.0002527991251321,0.0002592022114158,0.0002010603460325,0.000296307851537,0.0001754007417881,0.0003699486602878,5.502580566468543e-05
492,INT Baul,EUW,Challenger,845,956,58.8,3.5,4.8,12.9,0.0020003565015683,0.0002094663533601,0.0002432058537296,0.0004514784300323,0.0001480582230584,0.0002345991531789,0.0002106186490024,0.0002073429552821,0.0002351948086711,6.039207525286268e-05
493,Kuhz,EUW,GrandMaster,576,4201,55.1,2.1,5.2,14.7,0.0019966085267772,0.0002548763839916,0.0002423540753141,0.0002274509930926,0.0002411936095662,0.0002162201287481,0.0001777030912153,0.0002459285729722,0.0003365071564143,5.4374515462545326e-05
494,Kuhz,EUW,GrandMaster,576,4201,55.1,2.1,5.2,14.7,0.0019966085267772,0.0002548655865841,0.0002423458602685,0.000227465047317,0.0002412073927919,0.0002162125157747,0.0001777028330374,0.0002459181592919,0.0003365000667071,5.4377478085445416e-05
495,Kuhz,EUW,GrandMaster,576,4201,55.1,2.1,5.2,14.7,0.0019965949398585,0.0002548763839916,0.0002423540753141,0.0002274509930926,0.0002411936095662,0.0002162201287481,0.0001777030912153,0.0002459285729722,0.0003365071564143,5.4374515462545326e-05
496,Kuhz,EUW,GrandMaster,576,4201,55.1,2.1,5.2,14.7,0.0019965949398585,0.0002548655865841,0.0002423458602685,0.000227465047317,0.0002412073927919,0.0002162125157747,0.0001777028330374,0.0002459181592919,0.0003365000667071,5.4377478085445416e-05
497,CuriousJoe,EUW,GrandMaster,564,4311,50.2,2.8,5.3,11.9,0.0019907143242223,0.0002479498829651,0.0002379059981546,0.0002234964216806,0.0002517595603214,0.0002131007882384,0.0001784064351384,0.0002392548958508,0.0003445525502821,5.428779159056649e-05
498,CuriousJoe,EUW,GrandMaster,564,4311,50.2,2.8,5.3,11.9,0.0019907143242223,0.0002479905428729,0.0002379101465637,0.0002234610441186,0.0002516217682211,0.0002131049504955,0.0001783649779873,0.0002392942762766,0.0003443956136933,5.4283829532023925e-05
499,CuriousJoe,EUW,GrandMaster,564,4311,50.2,2.8,5.3,11.9,0.0019904271497613,0.0002479498829651,0.0002379059981546,0.0002234964216806,0.0002517595603214,0.0002131007882384,0.0001784064351384,0.0002392548958508,0.0003445525502821,5.428779159056649e-05
500,CuriousJoe,EUW,GrandMaster,564,4311,50.2,2.8,5.3,11.9,0.0019904271497613,0.0002479905428729,0.0002379101465637,0.0002234610441186,0.0002516217682211,0.0002131049504955,0.0001783649779873,0.0002392942762766,0.0003443956136933,5.4283829532023925e-05
501,Poisonguy626,EUW,GrandMaster,547,4489,56.0,1.9,5.9,12.3,0.0019870280173268,0.0002361308343335,0.0002308399796666,0.0002186578957617,0.0002765054939494,0.0002069820992584,0.0001830673749969,0.0002282049126765,0.0003524162524799,5.42231742035044e-05
502,Poisonguy626,EUW,GrandMaster,547,4489,56.0,1.9,5.9,12.3,0.0019870280173268,0.000236219585756,0.0002308505430601,0.0002186213329791,0.0002760894012639,0.0002069925879768,0.0001829395378593,0.0002282901251537,0.000352042730163,5.422116362539518e-05
503,Poisonguy626,EUW,GrandMaster,547,4489,56.0,1.9,5.9,12.3,0.0019862670078376,0.0002361308343335,0.0002308399796666,0.0002186578957617,0.0002765054939494,0.0002069820992584,0.0001830673749969,0.0002282049126765,0.0003524162524799,5.42231742035044e-05
504,Poisonguy626,EUW,GrandMaster,547,4489,56.0,1.9,5.9,12.3,0.0019862670078376,0.000236219585756,0.0002308505430601,0.0002186213329791,0.0002760894012639,0.0002069925879768,0.0001829395378593,0.0002282901251537,0.000352042730163,5.422116362539518e-05
505,C H I Q U Ï,LAN,GrandMaster,548,4479,57.6,2.7,5.3,13.3,0.0019869599014548,0.0002375710700992,0.0002345700934035,0.0002242555361793,0.0002528048857411,0.0002132536185549,0.0001723976588489,0.0002300211489051,0.0003675696652542,5.451622446826801e-05
506,C H I Q U Ï,LAN,GrandMaster,548,4479,57.6,2.7,5.3,13.3,0.0019869599014548,0.0002376393852305,0.000234556158507,0.0002241572633835,0.0002526819020314,0.0002132150269845,0.0001724062356847,0.0002300855780527,0.0003670474300522,5.450741084606688e-05
507,C H I Q U Ï,LAN,GrandMaster,548,4479,57.6,2.7,5.3,13.3,0.0019862963907729,0.0002375710700992,0.0002345700934035,0.0002242555361793,0.0002528048857411,0.0002132536185549,0.0001723976588489,0.0002300211489051,0.0003675696652542,5.451622446826801e-05
508,C H I Q U Ï,LAN,GrandMaster,548,4479,57.6,2.7,5.3,13.3,0.0019862963907729,0.0002376393852305,0.000234556158507,0.0002241572633835,0.0002526819020314,0.0002132150269845,0.0001724062356847,0.0002300855780527,0.0003670474300522,5.450741084606688e-05
509,pocovirtuoso,EUW,Challenger,1069,296,54.2,2.3,5.5,14.3,0.0019862985316488,0.0002707595776485,0.0002656678236123,0.0003671534997081,0.0001293947288507,0.0002474983193285,0.0001818359674956,0.0002695203284997,0.0001963290765137,5.813920999134256e-05
510,TwTv Viico7,BR,GrandMaster,543,4526,51.8,5.2,6.9,10.6,0.0019831656219557,0.0002330937586783,0.0002315888807158,0.0002213378562023,0.0002550788619957,0.0002122730434414,0.0001706892529336,0.0002256579443074,0.0003790608055711,5.438521810977853e-05
511,APG Velthan,BR,GrandMaster,560,4335,51.1,1.8,4.8,13.2,0.0019718668405275,0.0002475270387232,0.0002363680666197,0.0002207633551213,0.0002464664779043,0.0002124780737661,0.0001755465383569,0.0002388610090988,0.0003397198739669,5.4136406969746014e-05
512,APG Velthan,BR,GrandMaster,560,4335,51.1,1.8,4.8,13.2,0.0019718668405275,0.0002472094710459,0.0002360439682835,0.0002205280156734,0.0002463810609612,0.0002122466075269,0.0001752980587899,0.0002385631620789,0.0003392108833989,5.4148034700598607e-05
513,APG Velthan,BR,GrandMaster,560,4335,51.1,1.8,4.8,13.2,0.0019696292624595,0.0002475270387232,0.0002363680666197,0.0002207633551213,0.0002464664779043,0.0002124780737661,0.0001755465383569,0.0002388610090988,0.0003397198739669,5.4136406969746014e-05
514,APG Velthan,BR,GrandMaster,560,4335,51.1,1.8,4.8,13.2,0.0019696292624595,0.0002472094710459,0.0002360439682835,0.0002205280156734,0.0002463810609612,0.0002122466075269,0.0001752980587899,0.0002385631620789,0.0003392108833989,5.4148034700598607e-05
515,Huevito,LAN,GrandMaster,562,4325,51.5,2.6,5.2,12.5,0.0019667779167917,0.0002498524616004,0.0002374785249995,0.0002202390092768,0.0002413703771783,0.0002132121171996,0.0001756428535172,0.0002411933426179,0.0003338786534083,5.391057699337721e-05
516,EastGoblin,EUW,GrandMaster,589,4061,57.3,1.9,4.8,13.4,0.0019635148735377,0.0001904052172351,0.0002176658885676,0.0002439441660528,0.0002210695725085,0.0002150020355385,0.0001647797513773,0.0001866679326664,0.0004680426291637,5.5937680427517454e-05
517,PGE Snake,EUW,GrandMaster,603,3899,51.0,2.3,4.2,13.1,0.0019620925582884,0.0002414694237205,0.0002347373788318,0.000264880562119,0.0002318207373861,0.000210119476339,0.0001804646870456,0.000233599470206,0.0003054646076834,5.953621495654688e-05
518,Yap,BR,GrandMaster,559,4345,51.6,3.8,7.2,13.5,0.0019539366918984,0.0002466183857687,0.0002341927235178,0.0002179239935338,0.0002455349930889,0.0002104524133627,0.0001753293931864,0.0002380965528566,0.0003317585599297,5.402967665353736e-05
519,Yap,BR,GrandMaster,559,4345,51.6,3.8,7.2,13.5,0.0019539366918984,0.0002459340271447,0.0002336188551534,0.0002175573333556,0.0002459599006955,0.0002100131490587,0.0001751399770197,0.0002374479730066,0.0003313440889033,5.40506153655296e-05
520,Yap,BR,GrandMaster,559,4345,51.6,3.8,7.2,13.5,0.0019510659197033,0.0002466183857687,0.0002341927235178,0.0002179239935338,0.0002455349930889,0.0002104524133627,0.0001753293931864,0.0002380965528566,0.0003317585599297,5.402967665353736e-05
521,Yap,BR,GrandMaster,559,4345,51.6,3.8,7.2,13.5,0.0019510659197033,0.0002459340271447,0.0002336188551534,0.0002175573333556,0.0002459599006955,0.0002100131490587,0.0001751399770197,0.0002374479730066,0.0003313440889033,5.40506153655296e-05
522,Momo3,EUW,Challenger,997,465,53.4,3.7,5.8,13.0,0.0019530349962865,0.0002657412657598,0.0002588944895266,0.0003552155045977,0.0001317559978556,0.0002393616782933,0.0001834302779209,0.0002637271050428,0.0001963008225763,5.860785471321519e-05
523,Amonos,LAN,GrandMaster,527,4706,57.8,4.5,6.3,10.8,0.001949452082876,0.0002150921687593,0.0002209339437037,0.0002326699967129,0.0002648726575243,0.0002045624915289,0.0001663640025776,0.0002090109561579,0.000378768161432,5.7177704479003614e-05
524,Amonos,LAN,GrandMaster,527,4706,57.8,4.5,6.3,10.8,0.001949452082876,0.0002148295400005,0.0002207619103332,0.0002328713250657,0.000264919445951,0.0002044497612058,0.0001662935851524,0.0002087650324658,0.0003787030269574,5.72283410316488e-05
