nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
ByronDein,Caitlyn,237,9.0,4.1,7.4,83.3,Xayah,133,10.8,5.5,8.4,72.7,Kai'Sa,346,6.0,5.2,6.0,60.0,0.0013616651498692
ByronDein,Caitlyn,234,9.0,4.1,7.4,83.3,Xayah,134,10.8,5.5,8.4,72.7,Kai'Sa,350,6.0,5.2,6.0,60.0,0.0013616651498692
ByronDein,Caitlyn,237,9.0,4.1,7.4,83.3,Xayah,133,10.8,5.5,8.4,72.7,Kai'Sa,346,6.0,5.2,6.0,60.0,0.0013615627552232
ByronDein,Caitlyn,234,9.0,4.1,7.4,83.3,Xayah,134,10.8,5.5,8.4,72.7,Kai'Sa,350,6.0,5.2,6.0,60.0,0.0013615627552232
Levitate,Caitlyn,705,7.0,5.0,6.0,46.2,Lucian,112,7.1,5.7,5.3,51.4,Jhin,86,6.9,3.9,8.7,62.9,0.0013604328770393
Levitate,Caitlyn,702,7.0,5.0,6.0,46.2,Lucian,111,7.1,5.7,5.3,51.4,Jhin,86,6.9,3.9,8.7,62.9,0.0013604328770393
Levitate,Caitlyn,702,7.0,5.0,6.0,46.2,Lucian,111,7.1,5.7,5.3,51.4,Jhin,86,6.9,3.9,8.7,62.9,0.0013603834263214
Levitate,Caitlyn,705,7.0,5.0,6.0,46.2,Lucian,112,7.1,5.7,5.3,51.4,Jhin,86,6.9,3.9,8.7,62.9,0.0013603834263214
find team 03,Samira,501,7.0,5.5,6.6,63.1,Ezreal,11,5.3,5.5,6.0,48.7,Xayah,159,5.2,4.8,6.1,53.4,0.0013583971274367
find team 03,Samira,504,7.0,5.5,6.6,63.1,Ezreal,11,5.3,5.5,6.0,48.7,Xayah,159,5.2,4.8,6.1,53.4,0.0013583971274367
find team 03,Samira,501,7.0,5.5,6.6,63.1,Ezreal,11,5.3,5.5,6.0,48.7,Xayah,159,5.2,4.8,6.1,53.4,0.0013582531325655
find team 03,Samira,504,7.0,5.5,6.6,63.1,Ezreal,11,5.3,5.5,6.0,48.7,Xayah,159,5.2,4.8,6.1,53.4,0.0013582531325655
清算人,Draven,222,8.4,4.1,5.4,67.2,Twitch,1,9.6,5.8,9.0,65.0,Samira,109,7.9,4.4,6.9,54.5,0.0013553775752628
清算人,Draven,217,8.4,4.1,5.4,67.2,Twitch,1,9.6,5.8,9.0,65.0,Samira,108,7.9,4.4,6.9,54.5,0.0013553775752628
清算人,Draven,222,8.4,4.1,5.4,67.2,Twitch,1,9.6,5.8,9.0,65.0,Samira,109,7.9,4.4,6.9,54.5,0.0013553620105786
清算人,Draven,217,8.4,4.1,5.4,67.2,Twitch,1,9.6,5.8,9.0,65.0,Samira,108,7.9,4.4,6.9,54.5,0.0013553620105786
one and nine,Zeri,721,7.8,5.3,6.7,62.5,Sivir,7,6.2,4.8,7.5,52.9,Caitlyn,90,7.0,4.8,6.5,62.1,0.0013485135544954
one and nine,Zeri,718,7.8,5.3,6.7,62.5,Sivir,8,6.2,4.8,7.5,52.9,Caitlyn,89,7.0,4.8,6.5,62.1,0.0013485135544954
one and nine,Zeri,718,7.8,5.3,6.7,62.5,Sivir,8,6.2,4.8,7.5,52.9,Caitlyn,89,7.0,4.8,6.5,62.1,0.0013483151607776
one and nine,Zeri,721,7.8,5.3,6.7,62.5,Sivir,7,6.2,4.8,7.5,52.9,Caitlyn,90,7.0,4.8,6.5,62.1,0.0013483151607776
九妹愛珍食,Kai'Sa,225,8.0,4.9,6.1,54.1,Kalista,48,6.5,5.2,3.9,33.3,Caitlyn,156,5.7,4.5,6.1,54.5,0.0013474181426648
九妹愛珍食,Kai'Sa,220,8.0,4.9,6.1,54.1,Kalista,48,6.5,5.2,3.9,33.3,Caitlyn,156,5.7,4.5,6.1,54.5,0.0013474181426648
九妹愛珍食,Kai'Sa,225,8.0,4.9,6.1,54.1,Kalista,48,6.5,5.2,3.9,33.3,Caitlyn,156,5.7,4.5,6.1,54.5,0.0013473609316251
九妹愛珍食,Kai'Sa,220,8.0,4.9,6.1,54.1,Kalista,48,6.5,5.2,3.9,33.3,Caitlyn,156,5.7,4.5,6.1,54.5,0.0013473609316251
Ya Hallo,Zeri,197,7.4,3.9,6.5,58.8,Kai'Sa,42,8.0,5.3,6.7,53.3,Varus,4909,7.8,5.6,7.0,57.1,0.0013448510837936
FlatTire24,Varus,587,6.2,5.0,7.1,64.3,Caitlyn,32,5.3,4.0,6.4,61.9,Xayah,70,7.1,4.6,7.5,56.8,0.0013423732838122
Flurryblue,Lucian,54,9.2,6.0,7.1,66.7,Varus,111,6.9,6.0,8.9,51.4,Caitlyn,1,6.5,6.6,8.0,48.5,0.0013402861119524
Thuki,Zeri,219,9.4,3.7,7.1,67.9,Taric,3,1.7,4.0,16.8,68.0,Viktor,19,4.1,2.9,6.3,56.3,0.0013389530932302
Thuki,Zeri,224,9.4,3.7,7.1,67.9,Taric,3,1.7,4.0,16.8,68.0,Viktor,19,4.1,2.9,6.3,56.3,0.0013389530932302
Thuki,Zeri,219,9.4,3.7,7.1,67.9,Taric,3,1.7,4.0,16.8,68.0,Viktor,19,4.1,2.9,6.3,56.3,0.0013389499639569
Thuki,Zeri,224,9.4,3.7,7.1,67.9,Taric,3,1.7,4.0,16.8,68.0,Viktor,19,4.1,2.9,6.3,56.3,0.0013389499639569
regrete si ura,Jarvan IV,214,5.8,4.1,12.3,56.0,Diana,53,7.3,4.5,8.3,56.9,Nunu y Willump,43,5.5,4.7,12.4,45.1,0.0013360792725836
GE DkRAM,Varus,131,6.0,5.5,7.1,50.8,Caitlyn,11,6.5,4.4,6.9,55.6,Aphelios,20,6.6,5.6,7.0,51.6,0.0013328299434003
give me rivotril,Diana,229,10.3,4.2,6.9,70.6,Jinx,103,6.5,4.9,6.0,53.8,Ezreal,543,6.2,3.8,5.5,61.5,0.0013210376747425
give me rivotril,Diana,246,10.3,4.2,6.9,70.6,Ezreal,104,5.8,4.2,5.6,57.1,Jinx,689,6.5,4.9,6.0,53.8,0.0013210376747425
pangjin Bear,Kai'Sa,526,9.2,5.1,5.4,59.3,Ezreal,28,7.8,4.8,6.9,60.4,Jhin,29,7.3,5.2,8.9,57.4,0.0013208482513317
pangjin Bear,Kai'Sa,522,9.2,5.1,5.4,59.3,Ezreal,28,7.8,4.8,6.9,60.4,Jhin,29,7.3,5.2,8.9,57.4,0.0013208482513317
pangjin Bear,Kai'Sa,522,9.2,5.1,5.4,59.3,Ezreal,28,7.8,4.8,6.9,60.4,Jhin,29,7.3,5.2,8.9,57.4,0.0013207455522706
pangjin Bear,Kai'Sa,526,9.2,5.1,5.4,59.3,Ezreal,28,7.8,4.8,6.9,60.4,Jhin,29,7.3,5.2,8.9,57.4,0.0013207455522706
give me rivotril,Diana,229,10.3,4.2,6.9,70.6,Jinx,103,6.5,4.9,6.0,53.8,Ezreal,543,6.2,3.8,5.5,61.5,0.0013207412375455
give me rivotril,Diana,246,10.3,4.2,6.9,70.6,Ezreal,104,5.8,4.2,5.6,57.1,Jinx,689,6.5,4.9,6.0,53.8,0.0013207412375455
UZUOAN,Caitlyn,65,5.8,5.7,6.8,64.9,Aphelios,9,6.7,6.1,7.3,59.1,Xayah,18,6.5,7.5,5.8,40.0,0.0013135912468397
UZUOAN,Caitlyn,63,5.8,5.7,6.8,64.9,Aphelios,9,6.7,6.1,7.3,59.1,Xayah,18,6.5,7.5,5.8,40.0,0.0013135912468397
UZUOAN,Caitlyn,65,5.8,5.7,6.8,64.9,Aphelios,9,6.7,6.1,7.3,59.1,Xayah,18,6.5,7.5,5.8,40.0,0.0013135649411058
UZUOAN,Caitlyn,63,5.8,5.7,6.8,64.9,Aphelios,9,6.7,6.1,7.3,59.1,Xayah,18,6.5,7.5,5.8,40.0,0.0013135649411058
NS OddEye,Zeri,441,6.8,4.4,6.1,54.0,Ezreal,51,6.4,5.1,7.5,49.2,Caitlyn,144,6.4,4.3,6.5,68.4,0.0013068898159496
Neramin1,Kai'Sa,140,12.0,5.7,6.1,64.2,Ezreal,10,8.6,6.7,6.8,49.0,Caitlyn,198,7.4,7.6,6.9,44.4,0.001297387471739
Disconnector,Caitlyn,496,5.5,4.8,6.8,54.5,Zeri,621,5.4,4.7,7.9,57.9,Ezreal,539,4.6,4.4,6.0,35.3,0.001273896146362
costy,Zeri,555,7.2,4.0,5.8,48.0,Caitlyn,1436,5.9,4.1,6.1,50.0,Aphelios,4258,5.4,4.3,7.5,76.9,0.0012701898026633
INSTINCT24,Varus,421,5.7,5.4,9.1,67.9,Jhin,194,5.6,3.6,9.5,47.1,Kai'Sa,3040,6.3,4.6,4.5,50.0,0.0012596266579399
Inspired Beast,Karthus,165,9.1,9.8,10.2,63.6,Ashe,4652,3.3,5.7,9.3,66.7,Varus,4,6.8,7.4,6.3,33.3,0.0012594396366781
LoD One,Draven,60,8.2,6.4,6.1,56.6,Twitch,4672,8.2,7.2,7.1,47.4,Kai'Sa,13,9.9,5.7,6.3,61.1,0.0012563478209609
S3men Demon,Xayah,111,7.9,4.3,7.6,65.4,Sivir,4739,7.3,3.1,7.4,83.3,Gragas,536,7.6,3.3,7.1,57.1,0.0012537555736551
SabuSabuShi,Samira,36,9.1,4.7,5.2,50.0,Pantheon,4397,10.4,4.3,6.9,79.2,Caitlyn,21,8.3,5.1,5.6,56.5,0.001252014461623
DDDRX,Varus,67,7.2,5.2,7.5,52.6,Zeri,586,7.6,5.3,6.9,58.1,Kai'Sa,342,9.2,5.9,7.3,55.6,0.0012495539556635
Zedekiah,Seraphine,307,3.3,4.0,10.6,53.3,Ezreal,2304,5.2,5.8,7.2,45.8,Jarvan IV,8,6.6,4.8,10.4,43.8,0.0012482251769955
UL JAMES BOND,Zeri,639,9.4,5.0,5.9,62.3,Aphelios,28,5.8,4.1,5.6,63.4,Caitlyn,14,5.4,5.1,5.1,41.4,0.0012481714018826
Poofu,Ezreal,774,5.0,4.3,6.3,45.8,Draven,1436,5.1,4.8,6.6,52.2,Caitlyn,822,5.6,4.7,7.3,52.2,0.0012435161367441
NODREAM,Ezreal,594,5.9,4.5,6.2,58.0,Varus,16,5.5,5.1,7.7,50.0,Kai'Sa,51,5.6,5.3,7.2,42.1,0.0012362875654695
NODREAM,Ezreal,596,5.9,4.5,6.2,58.0,Varus,14,5.5,5.1,7.7,50.0,Kai'Sa,51,5.6,5.3,7.2,42.1,0.0012362875654695
NODREAM,Ezreal,596,5.9,4.5,6.2,58.0,Varus,14,5.5,5.1,7.7,50.0,Kai'Sa,51,5.6,5.3,7.2,42.1,0.0012328101152712
NODREAM,Ezreal,594,5.9,4.5,6.2,58.0,Varus,16,5.5,5.1,7.7,50.0,Kai'Sa,51,5.6,5.3,7.2,42.1,0.0012328101152712
Tokimitsu Aoshi,Ezreal,755,8.0,4.5,7.7,47.2,Caitlyn,1312,7.0,4.0,5.8,52.4,Miss Fortune,4084,10.0,4.6,6.2,70.0,0.0012299665129753
Sorryguysmybad,Varus,185,9.3,5.7,6.8,38.1,Lucian,4659,10.4,5.5,8.0,68.4,Kai'Sa,1990,9.7,6.1,7.4,62.5,0.0012191055860335
Adison997,Zeri,457,5.9,5.1,7.3,60.5,Xayah,143,6.5,5.4,6.7,55.0,Sivir,3207,5.2,6.5,7.8,27.8,0.0012188786745157
MP1225,Caitlyn,155,7.2,5.7,8.2,48.1,Ezreal,4650,8.5,4.6,6.9,65.4,Varus,1281,7.0,5.2,8.2,55.0,0.0012142423786805
어제보단잘하자,Tristana,233,9.5,5.4,6.3,69.2,Zeri,3965,8.0,5.3,6.0,62.9,Ezreal,3,7.2,6.2,6.0,52.0,0.0012066621232117
Angelic Pretty,Swain,686,6.0,3.5,9.3,60.2,Seraphine,1,3.9,2.9,8.8,53.6,Kai'Sa,20,6.8,4.3,6.1,37.5,0.0011960753555642
missing days,Ezreal,547,7.6,5.1,6.9,66.7,Zeri,3543,8.7,4.7,7.5,57.9,Twitch,5,13.6,6.3,7.9,73.1,0.0011911420714929
no leo lloros,Zeri,603,6.6,3.6,6.3,64.5,Xayah,202,6.3,3.2,5.4,51.9,Caitlyn,758,6.1,4.1,5.4,37.0,0.0011876687003815
no leo lloros,Zeri,601,6.6,3.6,6.3,64.5,Xayah,202,6.3,3.2,5.4,51.9,Caitlyn,767,6.1,4.1,5.4,37.0,0.0011876687003815
no leo lloros,Zeri,601,6.6,3.6,6.3,64.5,Xayah,202,6.3,3.2,5.4,51.9,Caitlyn,767,6.1,4.1,5.4,37.0,0.0011863231806958
no leo lloros,Zeri,603,6.6,3.6,6.3,64.5,Xayah,202,6.3,3.2,5.4,51.9,Caitlyn,758,6.1,4.1,5.4,37.0,0.0011863231806958
NEED GOTH GF PLZ,Syndra,569,6.4,3.8,5.4,78.6,Rumble,214,5.9,4.3,6.8,46.2,Seraphine,501,3.3,4.0,9.4,36.4,0.0011717673713054
NEED GOTH GF PLZ,Syndra,569,6.4,3.8,5.4,78.6,Rumble,217,5.9,4.3,6.8,46.2,Seraphine,503,3.3,4.0,9.4,36.4,0.0011717673713054
NEED GOTH GF PLZ,Syndra,569,6.4,3.8,5.4,78.6,Rumble,217,5.9,4.3,6.8,46.2,Seraphine,503,3.3,4.0,9.4,36.4,0.0011680372623661
NEED GOTH GF PLZ,Syndra,569,6.4,3.8,5.4,78.6,Rumble,214,5.9,4.3,6.8,46.2,Seraphine,501,3.3,4.0,9.4,36.4,0.0011680372623661
SalvatoreGanacci,Varus,786,7.7,5.4,7.5,58.1,Kalista,589,8.1,6.0,7.4,47.6,Lucian,454,5.4,4.8,5.2,46.2,0.0011584680017917
ºADº,Ezreal,652,6.5,5.0,5.8,47.6,Zeri,2377,6.7,3.8,7.2,66.7,Xayah,362,6.4,5.1,6.7,38.9,0.0011562635332462
ºADº,Ezreal,661,6.5,5.0,5.8,47.6,Zeri,2397,6.7,3.8,7.2,66.7,Xayah,366,6.4,5.1,6.7,38.9,0.0011562635332462
BlackSmok,Jinx,44,10.1,5.9,6.7,64.0,Evelynn,5182,15.0,4.3,7.4,77.3,Kai'Sa,118,9.4,5.8,4.7,61.1,0.0011555564526333
ºADº,Ezreal,661,6.5,5.0,5.8,47.6,Zeri,2397,6.7,3.8,7.2,66.7,Xayah,366,6.4,5.1,6.7,38.9,0.0011514081164764
ºADº,Ezreal,652,6.5,5.0,5.8,47.6,Zeri,2377,6.7,3.8,7.2,66.7,Xayah,362,6.4,5.1,6.7,38.9,0.0011514081164764
disciplinfreedom,Zeri,521,7.9,5.6,8.0,66.7,Ezreal,326,5.6,4.9,4.2,64.3,Caitlyn,2435,6.9,6.0,7.2,61.5,0.0011502389439617
China yung,Twitch,31,10.0,6.5,8.0,65.4,Kai'Sa,183,9.8,6.9,6.3,50.0,Caitlyn,4628,8.4,5.9,6.4,61.5,0.001134845564952
아이린,Caitlyn,379,7.9,5.1,6.5,60.0,Varus,365,7.8,5.5,6.1,50.0,Draven,4498,7.6,4.7,5.6,50.0,0.0011298048429438
546812j,Xayah,108,7.0,5.5,7.3,54.8,Kai'Sa,5261,7.4,4.8,6.0,58.1,Jinx,38,7.3,5.3,6.8,54.5,0.0011220899255548
Faker Carry you,Caitlyn,130,6.6,4.0,6.3,67.3,Jayce,5204,8.5,4.6,6.5,81.3,Lee Sin,4,8.6,3.7,7.4,72.7,0.0010915433243801
elderly Disave,Varus,611,8.1,4.0,4.8,56.3,Ezreal,621,6.3,4.0,5.0,33.3,Caitlyn,4940,8.4,2.7,6.2,84.6,0.0010624178644403
elderly Disave,Varus,614,8.1,4.0,4.8,56.3,Ezreal,616,6.3,4.0,5.0,33.3,Caitlyn,4881,8.4,2.7,6.2,84.6,0.0010624178644403
elderly Disave,Varus,611,8.1,4.0,4.8,56.3,Ezreal,621,6.3,4.0,5.0,33.3,Caitlyn,4940,8.4,2.7,6.2,84.6,0.0010544591167294
elderly Disave,Varus,614,8.1,4.0,4.8,56.3,Ezreal,616,6.3,4.0,5.0,33.3,Caitlyn,4881,8.4,2.7,6.2,84.6,0.0010544591167294
anabananana,Twitch,183,10.3,5.0,6.4,64.8,Janna,5735,1.2,3.1,13.8,65.0,Jinx,5,6.7,4.1,6.3,40.0,0.001040974513321
cryscata,Varus,455,6.2,6.0,8.3,52.0,Aphelios,2371,5.1,6.6,5.5,50.0,Draven,803,6.6,7.5,5.8,35.3,0.0010166836793924
kasii,Twitch,584,9.7,6.0,7.0,65.9,Zeri,4985,7.4,5.7,5.3,38.1,Ezreal,21,5.1,4.6,6.8,46.2,0.0009905972164662
Deft DK,Ezreal,473,6.8,5.3,7.4,56.7,Caitlyn,1042,8.0,3.2,7.6,80.8,Varus,156,6.1,4.6,6.5,52.6,0.0009837567185745
297,Zeri,93,11.0,3.7,5.8,71.8,Kai'Sa,6230,9.0,4.5,5.7,61.9,Xerath,1,5.8,3.2,9.0,40.0,0.0009799325537308
02 Bayo,Twitch,143,10.0,6.5,6.6,50.8,Kai'Sa,6101,10.3,4.8,5.8,61.5,Caitlyn,24,7.1,5.4,6.6,48.6,0.0009794601469714
DaysComing,Ezreal,308,7.3,4.5,6.9,67.7,Draven,4623,7.1,6.5,6.1,72.2,Varus,51,6.6,6.2,5.8,50.0,0.0009739674368127
DaysComing,Ezreal,310,7.3,4.5,6.9,67.7,Draven,4673,7.1,6.5,6.1,72.2,Varus,52,6.6,6.2,5.8,50.0,0.0009739674368127
TuTeddy,Varus,360,6.7,5.3,7.1,52.8,Caitlyn,957,8.3,7.0,7.6,52.6,Ezreal,4519,9.6,4.9,8.6,56.3,0.000973503589686
DaysComing,Ezreal,310,7.3,4.5,6.9,67.7,Draven,4673,7.1,6.5,6.1,72.2,Varus,52,6.6,6.2,5.8,50.0,0.0009684891096912
DaysComing,Ezreal,308,7.3,4.5,6.9,67.7,Draven,4623,7.1,6.5,6.1,72.2,Varus,51,6.6,6.2,5.8,50.0,0.0009684891096912
spirit desire,Caitlyn,528,6.4,5.5,7.5,56.6,Zeri,5356,7.5,5.6,7.3,56.8,Xayah,27,7.3,6.4,9.0,67.7,0.0009658561935558
natamumu,Samira,251,9.2,5.7,6.0,41.7,Varus,6431,7.8,4.6,7.3,63.6,Nilah,1189,6.7,3.4,6.4,55.6,0.0009641842019259
Zev,Ezreal,519,5.2,5.2,5.5,27.3,Caitlyn,5103,6.1,5.0,8.2,66.7,Kai'Sa,596,6.3,4.4,6.3,42.9,0.0009624055902439
BOT IS JNG DIFF,Caitlyn,834,8.6,4.1,6.9,66.7,Ezreal,1033,6.5,5.5,6.9,47.1,Xayah,5856,9.5,4.2,6.9,80.0,0.0009553355248087
Moonlight5,Aphelios,488,6.3,5.9,6.4,52.9,Varus,5223,6.1,5.7,7.4,56.3,Caitlyn,8,4.1,5.7,6.0,53.8,0.0009534758058123
Killua ZoIdyck K,Draven,748,6.7,5.3,4.8,53.3,Xayah,953,7.4,4.8,6.9,66.7,Jhin,903,7.6,3.9,7.0,56.0,0.0009360619471199
Duskmaven,Caitlyn,111,8.1,5.9,7.3,61.3,Ezreal,6315,9.4,7.3,7.5,41.2,Jhin,2,8.0,5.5,9.2,68.0,0.0009276502762098
MarchedWaif89,Tristana,36,7.4,5.0,6.1,56.6,Fizz,6665,8.1,4.8,4.7,60.0,Kennen,7,6.6,6.8,8.4,62.5,0.000922457253674
mimayusi,Kai'Sa,433,8.2,5.0,6.4,59.1,Xayah,6019,8.2,4.4,6.8,66.7,Samira,44,8.8,5.8,5.1,46.9,0.0009091974420407
poison,Samira,75,10.5,6.6,5.4,58.0,Janna,6554,1.2,6.2,16.0,51.5,Kai'Sa,13,7.7,6.6,5.5,42.3,0.0009028150867826
Vincent ADgap,Samira,155,9.5,5.0,5.0,58.0,Draven,13,7.9,6.5,5.3,54.8,Jhin,46,6.4,4.8,7.5,41.2,0.0008927088337383
skypture ad,Varus,700,7.0,5.6,7.6,63.3,Caitlyn,5126,5.5,4.3,4.2,43.3,Kalista,22,11.2,4.3,5.5,68.8,0.0008887426834735
BeartreeLoL,Jhin,70,7.3,4.7,8.9,51.9,Aphelios,7004,6.5,5.5,7.4,35.1,Twisted Fate,36,4.2,5.1,9.2,42.9,0.0008807460791357
The Winnêr,Zeri,93,8.3,4.3,8.0,56.0,Kai'Sa,6718,11.4,3.8,6.6,95.0,Nautilus,126,2.4,7.5,17.2,70.6,0.0008786290423882
L1D,Kai'Sa,170,11.2,4.9,7.6,66.7,Zeri,6790,5.2,4.5,6.5,63.6,Caitlyn,99,10.3,4.1,7.4,72.7,0.0008752892244514
TOG Enryu,Zeri,62,7.6,4.1,6.4,61.4,Jhin,7044,8.2,3.4,9.8,73.7,Varus,9,8.2,3.9,6.9,50.0,0.0008658645708979
eglence,Varus,25,10.0,6.5,7.4,63.4,Ezreal,7174,8.6,4.5,7.3,70.8,Lucian,10,13.9,6.9,7.5,66.7,0.000852280516418
NecronsHandle,Xayah,779,10.8,6.2,8.4,66.7,Zeri,1468,8.0,5.3,6.3,50.0,Caitlyn,2674,6.2,5.7,7.5,53.3,0.0008496124456523
Fxntasie,Xayah,237,6.1,3.9,7.1,55.6,Caitlyn,6418,5.3,4.7,7.3,60.9,Kai'Sa,255,8.9,4.1,5.5,60.0,0.000843106175931
AleXAnDaZaR,Varus,869,7.2,5.2,6.1,60.8,Zeri,28,6.9,4.6,5.0,56.7,Draven,632,5.5,7.5,5.2,30.8,0.000842716017774
TH SPKTRA,Caitlyn,356,6.1,4.0,6.3,57.1,Varus,303,8.4,5.5,6.6,57.1,Zeri,7255,6.2,3.5,5.0,53.8,0.0008401884497996
NedenVuruyorsun,Varus,104,11.3,6.8,5.2,69.8,Samira,7078,10.3,7.7,6.4,80.0,Viktor,4,8.1,4.4,9.1,80.0,0.000836080076048
Lord of Wolves,Renata Glasc,139,2.2,4.5,13.6,75.8,Ezreal,6778,6.4,5.1,7.2,50.0,Varus,3,5.0,4.1,7.0,53.6,0.0008277233281454
Wešker,Varus,200,7.5,4.0,6.9,55.0,Caitlyn,7263,5.8,3.3,8.6,72.2,Ezreal,252,5.3,3.7,5.4,42.9,0.0008268162423728
NO POT SER,Tristana,640,9.0,4.3,5.1,77.3,Ezreal,238,6.1,5.9,5.7,36.4,Caitlyn,6232,6.7,6.5,5.8,52.6,0.0008130382592979
made not borN,Draven,30,9.3,6.7,5.9,60.5,Tristana,7758,8.7,5.7,5.8,58.2,Twitch,27,9.8,6.7,7.5,57.6,0.0007904441144745
Kishimiyu,Caitlyn,314,7.3,4.1,7.1,72.7,Varus,605,6.1,5.4,6.6,42.9,Xayah,6865,6.2,4.3,6.4,52.6,0.0007899777954916
Zukitori1,Ezreal,25,9.0,5.2,6.3,54.2,Ashe,7797,3.2,5.9,14.3,68.4,Caitlyn,1716,6.5,6.5,9.6,52.6,0.0007850983232038
Hido1,Zeri,417,6.8,4.1,6.0,55.6,Caitlyn,7745,6.7,4.2,6.2,57.6,Twitch,98,8.0,4.0,5.2,57.9,0.0007559566719335
NamCurly,Caitlyn,141,7.2,4.6,6.6,55.8,Draven,8045,8.9,5.3,5.8,56.9,Jinx,27,6.4,4.8,5.8,47.4,0.0007385500550853
BSC Coldraa,Varus,766,5.7,4.1,6.0,55.6,Lucian,1220,10.8,3.9,6.6,62.5,Zeri,926,7.9,4.2,7.4,71.4,0.0007234099599132
spare change,Xayah,667,6.8,5.9,5.5,51.0,Miss Fortune,9317,7.1,6.9,7.0,64.3,Kai'Sa,71,7.4,6.9,5.9,41.2,0.0007159099644493
spare change,Xayah,640,6.8,5.8,5.5,52.1,Miss Fortune,7646,7.1,6.9,7.0,64.3,Kai'Sa,72,7.4,6.9,5.9,41.2,0.0007159099644493
MJ Twenty Three,Zeri,395,6.9,4.8,5.9,63.3,Varus,27,6.9,4.9,6.5,67.7,Caitlyn,393,6.8,5.8,6.3,42.1,0.0007032913265538
ill try,Ezreal,162,6.1,4.3,7.1,48.6,Kayn,9103,8.5,4.7,7.3,72.1,Nunu y Willump,97,5.1,5.3,13.5,71.4,0.0006649675332015
개미1친놈,Draven,588,8.5,4.7,5.4,56.9,Tristana,27,7.0,3.7,4.5,50.0,Varus,66,5.7,4.5,4.3,29.2,0.0006614052303019
개미1친놈,Draven,450,8.5,4.7,5.4,57.3,Tristana,25,7.2,3.8,4.6,51.1,Varus,67,5.7,4.8,4.5,27.3,0.0006614052303019
spare change,Xayah,640,6.8,5.8,5.5,52.1,Miss Fortune,7646,7.1,6.9,7.0,64.3,Kai'Sa,72,7.4,6.9,5.9,41.2,0.0006075890993981
spare change,Xayah,667,6.8,5.9,5.5,51.0,Miss Fortune,9317,7.1,6.9,7.0,64.3,Kai'Sa,71,7.4,6.9,5.9,41.2,0.0006075890993981
Kiz,Zeri,26,6.7,3.8,7.3,59.6,Caitlyn,10150,6.8,3.1,6.4,73.7,Kai'Sa,31,7.2,3.6,4.6,56.0,0.0006033352838769
APG DBinh,Varus,114,9.5,5.2,5.7,57.4,Zeri,10081,9.0,4.1,6.0,68.2,Jinx,17,8.1,4.3,7.7,74.2,0.0005964179637535
Jokers,Draven,305,8.4,6.2,5.3,58.2,Kog'Maw,10398,6.8,7.0,5.7,35.3,Twitch,49,9.0,6.2,5.9,50.0,0.0005834132451865
Midorima,Caitlyn,468,6.0,4.5,5.6,53.7,Kai'Sa,10167,6.9,4.8,6.1,61.7,Xayah,49,5.9,4.0,5.8,50.0,0.0005757063041585
b0Ob1es enjoyer,Zeri,206,9.6,4.2,6.8,74.4,Samira,10343,9.6,4.6,6.2,65.0,Ezreal,69,7.0,5.2,5.8,33.3,0.0005558015878273
Impmon,Tristana,594,7.5,4.7,6.3,59.0,Ezreal,10183,5.2,5.2,7.2,44.4,Caitlyn,18,6.6,4.9,7.6,46.2,0.000554098247724
Impmon,Tristana,594,7.5,4.7,6.3,59.0,Ezreal,10259,5.2,5.2,7.2,44.4,Caitlyn,17,6.6,4.9,7.6,46.2,0.000554098247724
RTS GhosTy 77,Ezreal,509,6.2,4.7,6.0,52.8,Lee Sin,10556,7.2,5.2,9.0,54.5,Jhin,43,6.9,4.7,9.1,52.8,0.0005538002463254
Impmon,Tristana,594,7.5,4.7,6.3,59.0,Ezreal,10183,5.2,5.2,7.2,44.4,Caitlyn,18,6.6,4.9,7.6,46.2,0.000550344500758
Impmon,Tristana,594,7.5,4.7,6.3,59.0,Ezreal,10259,5.2,5.2,7.2,44.4,Caitlyn,17,6.6,4.9,7.6,46.2,0.000550344500758
f3ed l0rd,Xayah,815,8.7,4.0,7.4,78.1,Zeri,176,6.6,4.3,5.2,47.6,Varus,2676,5.6,4.6,7.6,50.0,0.0005442390783893
개미1친놈,Draven,450,8.5,4.7,5.4,57.3,Tristana,25,7.2,3.8,4.6,51.1,Varus,67,5.7,4.8,4.5,27.3,0.0005406393476921
개미1친놈,Draven,588,8.5,4.7,5.4,56.9,Tristana,27,7.0,3.7,4.5,50.0,Varus,66,5.7,4.5,4.3,29.2,0.0005406393476921
Gigeno,Miss Fortune,95,7.0,5.6,9.1,50.0,Caitlyn,11399,7.1,5.2,6.7,75.0,Xayah,749,8.9,3.5,9.5,86.7,0.0005361759498235
搗蛋鬼派大星,Kai'Sa,106,7.7,4.9,6.4,56.1,Varus,11444,5.0,5.0,8.2,59.5,Xayah,36,6.7,4.1,7.5,64.3,0.0005292941730908
G1P5,Varus,239,9.0,4.2,7.9,61.5,Caitlyn,682,9.3,4.2,5.9,62.5,Ezreal,3768,6.5,5.0,6.8,38.5,0.000524396058651
