,nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,Hide on bush,pleroma chronou,Wesley Warren Jr,GOOD GAME GG EZ,Jænsen,dajor25,Percy Magic,M1dLaoBan,Disabled Chattt,boiat nastana
1352,Winds Of Summer,EUW,GrandMaster,538,4589,52.0,4.6,3.4,5.6,0.0035495114079137,0.0007919731225888,0.0006014606564311,0.0002174399087015,0.0002106335409852,0.0003729719652164,0.0005542427469812,0.0002095738579081,0.0002163172163143,0.0001648372739147,0.0002082970012111
1353,Winds Of Summer,EUW,GrandMaster,538,4589,52.0,4.6,3.4,5.6,0.003547747290253,0.0007915628072391,0.0006027359238056,0.0002176805760671,0.000210514150027,0.000374065887578,0.0005533365011543,0.000209734136302,0.0002165193789511,0.0001648911359673,0.0002084709108217
1354,Winds Of Summer,EUW,GrandMaster,538,4589,52.0,4.6,3.4,5.6,0.003547747290253,0.0007919731225888,0.0006014606564311,0.0002174399087015,0.0002106335409852,0.0003729719652164,0.0005542427469812,0.0002095738579081,0.0002163172163143,0.0001648372739147,0.0002082970012111
1355,VisitoR,TR,Challenger,530,2385,56.1,5.7,3.7,8.5,0.0035335860037678,0.0003006721550001,0.0004701068522618,0.0003782033706358,0.0002539975304009,0.0005599300595905,0.0003555952656088,0.0003309143138123,0.0004211185387012,0.0001215028384453,0.0003415450793105
1356,Yozu,EUW,Challenger,1099,260,55.8,5.4,4.0,7.9,0.003523245940255,0.0002132972374584,0.0002284784341887,0.0004008332103777,0.0006864946331978,0.000311267044278,0.0002848203356427,0.0004148364800326,0.000423705988921,9.57001447356092e-05,0.0004638124314221
1357,Terto,BR,GrandMaster,588,4074,57.2,6.1,5.4,7.8,0.0035114076666941,0.000507851228807,0.0006245307177271,0.0002658557148279,0.0002060275902504,0.0006158498792208,0.0003901894326769,0.0002397648070682,0.0002598161364933,0.0001565064515228,0.0002450157080993
1358,Terto,BR,GrandMaster,588,4074,57.2,6.1,5.4,7.8,0.0035114076666941,0.0005075884198072,0.0006235310945542,0.0002658617483831,0.0002060066615553,0.0006158421666724,0.0003901211670584,0.0002397669026747,0.0002597857217584,0.0001565013524041,0.0002450154874112
1359,Terto,BR,GrandMaster,588,4074,57.2,6.1,5.4,7.8,0.0035100207222794,0.000507851228807,0.0006245307177271,0.0002658557148279,0.0002060275902504,0.0006158498792208,0.0003901894326769,0.0002397648070682,0.0002598161364933,0.0001565064515228,0.0002450157080993
1360,Terto,BR,GrandMaster,588,4074,57.2,6.1,5.4,7.8,0.0035100207222794,0.0005075884198072,0.0006235310945542,0.0002658617483831,0.0002060066615553,0.0006158421666724,0.0003901211670584,0.0002397669026747,0.0002597857217584,0.0001565013524041,0.0002450154874112
1361,UANL AbdielDark,LAN,GrandMaster,543,4541,61.2,7.5,5.4,7.9,0.0035089513046091,0.0007341012119212,0.0006091637973702,0.000235864781316,0.0002024597721764,0.000503676085364,0.00038583913634,0.0002168499051242,0.0002325950383518,0.000166273047554,0.0002221285290907
1362,LeGrosMax,EUW,GrandMaster,702,3174,53.5,5.3,4.6,7.5,0.0035069957114684,0.0005349274078418,0.000464346371597,0.0002793175431909,0.0003001552757297,0.0005060865590873,0.0004690499596713,0.0002621357338731,0.0002827787950969,0.0001329951609352,0.0002752029044449
1363,mid kr,EUW,GrandMaster,589,4066,52.5,5.1,4.2,5.0,0.0034899780310285,0.0005059008195766,0.0006369301878989,0.0002648280798652,0.0002057087388793,0.0005862663770221,0.0003915250356765,0.0002390989029597,0.0002588619224405,0.0001571343587459,0.0002437236079633
1364,FLY VicLa,EUW,Challenger,847,950,62.0,5.9,5.8,6.2,0.0034881953830477,0.0002406416736842,0.0002872133271227,0.0003518673391693,0.0005764369500833,0.0003170546541814,0.0004438592318026,0.000395202489967,0.0003996254187701,0.0001016866470974,0.0003746076511692
1365,Reu,EUW,GrandMaster,566,4285,51.2,5.3,4.2,7.1,0.0034839114674874,0.0009064548504304,0.0005206741212648,0.000225145245713,0.0002255206419097,0.0004027820680429,0.0003913197030481,0.0002112186577138,0.0002257288595298,0.0001571518970718,0.0002179154227626
1366,ŁostSøul,EUW,GrandMaster,602,3914,53.7,5.3,5.0,6.1,0.0034835849007842,0.0004821887037983,0.0005909882449642,0.0002755853526709,0.000209958708017,0.0006112213013452,0.0003926359926659,0.0002475384354043,0.0002678678994676,0.0001533237784106,0.0002522764840397
